Unnamed: 0,vg_image_id,vg_object_id,image_file,link_vg,vg_obj_name,vg_domain,vg_synset,vg_same_object,vg_adequacy_mean,vg_inadequacy_type,vg_image_name,vg_cat,clusters,topname,adequacy_mean,inadequacy_type,total_responses,perc_top,H,N,domain,split,same_object,vg_bbox_xywh,mn_bbox_xywh,human_nouns,llava_output
16842,2381669,541335,http://manynames.upf.edu//2381669_541335_cat.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2381669.jpg,cat,animals_plants,feline.n.01,{},1.0,{'None': 1.0},2381669.jpg,animal,"[{'2': ['plate']}, {'29': ['cat']}]",cat,"{'plate': 0.5, 'cat': 1.0}","{'plate': {'bounding box': 1.0}, 'cat': {'None': 1.0}}",29,1.0,0.0,1,animals_plants,train,"{'plate': {'plate': 1.0, 'cat': 0.0}, 'cat': {'plate': 0.0, 'cat': 1.0}}","[115, 2, 385, 236]","[130, 0, 466, 288]","{'cat': 29, 'plate': 2, 'animal': 1}","[['Cat'], ['Cat'], ['Cat'], ['Cat'], ['Cat']]"
6579,2343398,2055708,http://manynames.upf.edu//2343398_2055708_zebra.png,https://cs.stanford.edu/people/rak248/VG_100K/2343398.jpg,zebra,animals_plants,ungulate.n.01,{},1.0,{'None': 1.0},2343398.jpg,animal,[{'30': ['zebra']}],zebra,{'zebra': 1.0},{'zebra': {'None': 1.0}},30,1.0,0.0,1,animals_plants,train,{'zebra': {'zebra': 1.0}},"[29, 104, 217, 162]","[28, 117, 266, 200]","{'zebra': 30, 'zeeland': 1}","[['Zebra'], ['Zebra'], ['Zebra'], ['Zebra'], ['Zebra']]"
11162,2360869,3378015,http://manynames.upf.edu//2360869_3378015_dog.png,https://cs.stanford.edu/people/rak248/VG_100K/2360869.jpg,dog,animals_plants,dog.n.01,{},1.0,{'None': 1.0},2360869.jpg,animal,[{'33': ['dog']}],dog,{'dog': 1.0},{'dog': {'None': 1.0}},33,1.0,0.0,1,animals_plants,train,{'dog': {'dog': 1.0}},"[26, 79, 434, 305]","[22, 81, 492, 348]","{'dog': 33, 'puppies': 1, 'poodle': 1}","[['Dog'], ['Dog'], ['Dog'], ['Dog'], ['Dog']]"
11097,2360620,3533669,http://manynames.upf.edu//2360620_3533669_giraffe.png,https://cs.stanford.edu/people/rak248/VG_100K/2360620.jpg,giraffe,animals_plants,ungulate.n.01,{},1.0,{'None': 1.0},2360620.jpg,animal,[{'31': ['giraffe']}],giraffe,{'giraffe': 1.0},{'giraffe': {'None': 1.0}},31,1.0,0.0,1,animals_plants,test,{'giraffe': {'giraffe': 1.0}},"[132, 148, 151, 328]","[111, 125, 142, 300]","{'giraffe': 31, 'horse': 1, 'animal': 1}","[['Giraffe'], ['Giraffe'], ['Giraffe'], ['Giraffe'], ['Giraffe']]"
12206,2364540,2150795,http://manynames.upf.edu//2364540_2150795_dog.png,https://cs.stanford.edu/people/rak248/VG_100K/2364540.jpg,dog,animals_plants,dog.n.01,{},1.0,{'None': 1.0},2364540.jpg,animal,[{'31': ['dog']}],dog,{'dog': 1.0},{'dog': {'None': 1.0}},31,1.0,0.0,1,animals_plants,train,{'dog': {'dog': 1.0}},"[0, 39, 222, 176]","[0, 39, 272, 217]","{'dog': 31, 'terrier': 1, 'animal': 1}","[['Frisbee'], ['Frisbee'], ['Frisbee'], ['Frisbee'], ['Frisbee']]"
14713,2373652,731343,http://manynames.upf.edu//2373652_731343_giraffe.png,https://cs.stanford.edu/people/rak248/VG_100K/2373652.jpg,giraffe,animals_plants,ungulate.n.01,{},1.0,{'None': 1.0},2373652.jpg,animal,[{'33': ['giraffe']}],giraffe,{'giraffe': 1.0},{'giraffe': {'None': 1.0}},33,1.0,0.0,1,animals_plants,train,{'giraffe': {'giraffe': 1.0}},"[159, 39, 104, 460]","[135, 28, 100, 418]","{'giraffe': 33, 'leafs': 1, 'animal': 1}","[['Giraffe'], ['Giraffe'], ['Giraffe'], ['Giraffe'], ['Giraffe']]"
20052,2396554,664765,http://manynames.upf.edu//2396554_664765_zebra.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2396554.jpg,zebra,animals_plants,ungulate.n.01,{},1.0,{'None': 1.0},2396554.jpg,animal,[{'34': ['zebra']}],zebra,{'zebra': 1.0},{'zebra': {'None': 1.0}},34,1.0,0.0,1,animals_plants,train,{'zebra': {'zebra': 1.0}},"[0, 0, 283, 333]","[0, 0, 345, 399]","{'zebra': 34, 'animal': 1, 'stripes': 1}","[['Zebra'], ['Zebra'], ['Zebra'], ['Zebra'], ['Zebra']]"
7297,2346247,901282,http://manynames.upf.edu//2346247_901282_dog.png,https://cs.stanford.edu/people/rak248/VG_100K/2346247.jpg,dog,animals_plants,dog.n.01,{},1.0,{'None': 1.0},2346247.jpg,animal,"[{'31': ['dog']}, {'3': ['ball']}]",dog,"{'ball': 0.17, 'dog': 1.0}","{'ball': {'bounding box': 1.0}, 'dog': {'None': 1.0}}",31,1.0,0.0,1,animals_plants,train,"{'ball': {'ball': 1.0, 'dog': 0.0}, 'dog': {'ball': 0.0, 'dog': 1.0}}","[95, 0, 405, 291]","[106, 0, 491, 354]","{'dog': 31, 'ball': 3}","[['Tennis ball'], ['Tennis ball'], ['Tennis ball'], ['Tennis ball'], ['Tennis ball']]"
5632,2339006,3353505,http://manynames.upf.edu//2339006_3353505_zebra.png,https://cs.stanford.edu/people/rak248/VG_100K/2339006.jpg,zebra,animals_plants,ungulate.n.01,{'giraffe': 1.0},1.0,{'None': 1.0},2339006.jpg,animal,"[{'36': ['zebra', 'giraffe']}]",zebra,"{'giraffe': 0.33, 'zebra': 1.0}","{'giraffe': {'visual': 1.0}, 'zebra': {'None': 1.0}}",30,1.0,0.0,1,animals_plants,train,"{'giraffe': {'giraffe': 1.0, 'zebra': 1.0}, 'zebra': {'giraffe': 1.0, 'zebra': 1.0}}","[81, 88, 259, 411]","[65, 72, 239, 374]","{'zebra': 30, 'giraffe': 6}","[['Zebra'], ['Zebra'], ['Zebra'], ['Zebra'], ['Zebra']]"
23772,2411640,308857,http://manynames.upf.edu//2411640_308857_cat.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2411640.jpg,cat,animals_plants,feline.n.01,{'animal': 1.0},1.0,{'None': 1.0},2411640.jpg,animal,"[{'31': ['cat', 'animal']}]",cat,"{'cat': 1.0, 'animal': 1.0}","{'cat': {'None': 1.0}, 'animal': {'None': 1.0}}",31,0.935483870967742,0.345117314944953,2,animals_plants,train,"{'cat': {'cat': 1.0, 'animal': 1.0}, 'animal': {'cat': 1.0, 'animal': 1.0}}","[97, 70, 284, 292]","[109, 76, 346, 355]","{'cat': 29, 'animal': 2, 'pole': 1}","[['Chair'], ['Chair'], ['Chair'], ['Chair'], ['Chair']]"
7834,2348406,3280118,http://manynames.upf.edu//2348406_3280118_zebra.png,https://cs.stanford.edu/people/rak248/VG_100K/2348406.jpg,zebra,animals_plants,ungulate.n.01,{'zebras': 1.0},0.67,"{'bounding box': 0.3, 'None': 0.7}",2348406.jpg,animal,"[{'34': ['zebras', 'zebra']}]",zebra,"{'zebra': 0.67, 'zebras': 1.0}","{'zebra': {'None': 0.7, 'bounding box': 0.3}, 'zebras': {'None': 1.0}}",34,0.8235294117647058,0.672294817075638,2,animals_plants,train,"{'zebra': {'zebra': 1.0, 'zebras': 1.0}, 'zebras': {'zebra': 1.0, 'zebras': 1.0}}","[1, 17, 454, 357]","[0, 13, 548, 433]","{'zebra': 28, 'zebras': 6, 'giraffe': 1, 'animal': 1}","[['Zebra'], ['Zebra'], ['Zebra'], ['Zebra'], ['Zebra']]"
1249,2315912,3537530,http://manynames.upf.edu//2315912_3537530_sheep.png,https://cs.stanford.edu/people/rak248/VG_100K/2315912.jpg,sheep,animals_plants,ungulate.n.01,{'animal': 1.0},0.17,{'bounding box': 1.0},2315912.jpg,animal,"[{'9': ['fur', 'wool']}, {'14': ['sheep', 'animal']}]",sheep,"{'animal': 0.17, 'wool': 1.0, 'fur': 1.0, 'sheep': 0.17}","{'animal': {'bounding box': 1.0}, 'wool': {'None': 1.0}, 'fur': {'None': 1.0}, 'sheep': {'bounding box': 1.0}}",10,1.0,0.0,1,animals_plants,train,"{'animal': {'animal': 1.0, 'wool': 0.0, 'fur': 0.0, 'sheep': 1.0}, 'wool': {'animal': 0.0, 'wool': 1.0, 'fur': 1.0, 'sheep': 0.0}, 'fur': {'animal': 0.0, 'wool': 1.0, 'fur': 1.0, 'sheep': 0.0}, 'sheep': {'animal': 1.0, 'wool': 0.0, 'fur': 0.0, 'sheep': 1.0}}","[0, 256, 375, 113]","[0, 298, 454, 142]","{'sheep': 10, 'fur': 7, 'animal': 4, 'wool': 2, 'sheepskin': 1, 'sofa': 1, 'torso': 1, 'lamb': 1, 'goat': 1, 'dog': 1, 'pant': 1}","[['Tag'], ['Tag'], ['Cow'], ['Cow'], ['Tag']]"
24756,2415591,3189962,http://manynames.upf.edu//2415591_3189962_bird.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2415591.jpg,bird,animals_plants,bird.n.01,"{'ostrich': 1.0, 'emu': 1.0, 'animal': 1.0}",1.0,{'None': 1.0},2415591.jpg,animal,"[{'29': ['bird', 'emu', 'ostrich', 'animal']}]",bird,"{'bird': 1.0, 'ostrich': 0.67, 'emu': 1.0, 'animal': 1.0}","{'bird': {'None': 1.0}, 'ostrich': {'None': 0.3, 'visual': 0.7}, 'emu': {'None': 1.0}, 'animal': {'None': 1.0}}",29,0.6551724137931034,1.4415964871265927,4,animals_plants,train,"{'bird': {'bird': 1.0, 'ostrich': 1.0, 'emu': 1.0, 'animal': 1.0}, 'ostrich': {'bird': 1.0, 'ostrich': 1.0, 'emu': 1.0, 'animal': 1.0}, 'emu': {'bird': 1.0, 'ostrich': 1.0, 'emu': 1.0, 'animal': 1.0}, 'animal': {'bird': 1.0, 'ostrich': 1.0, 'emu': 1.0, 'animal': 1.0}}","[88, 84, 279, 409]","[72, 68, 256, 373]","{'bird': 19, 'ostrich': 5, 'emu': 3, 'animal': 2, 'sparrow': 1}","[['Ostrich'], ['Ostrich'], ['Ostrich'], ['Ostrich'], ['Ostrich']]"
16627,2380747,709464,http://manynames.upf.edu//2380747_709464_cow.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2380747.jpg,cow,animals_plants,ungulate.n.01,{'animal': 1.0},1.0,{'None': 1.0},2380747.jpg,animal,"[{'32': ['cow', 'animal']}]",cow,"{'cow': 1.0, 'animal': 1.0, 'cattle': 'NA'}","{'cow': {'None': 1.0}, 'animal': {'None': 1.0}, 'cattle': 'NA'}",33,0.9090909090909092,0.5229784263810124,3,animals_plants,train,"{'cow': {'cow': 1.0, 'animal': 1.0, 'cattle': 'NA'}, 'animal': {'cow': 1.0, 'animal': 1.0, 'cattle': 'NA'}, 'cattle': {'cow': 'NA', 'animal': 'NA', 'cattle': 'NA'}}","[77, 31, 393, 257]","[85, 30, 476, 314]","{'cow': 30, 'animal': 2, 'cattle': 1, 'dairy cow': 1, 'cowman': 1, 'steer': 1}","[['Cow'], ['Cow'], ['Cow'], ['Cow'], ['Cow']]"
1339,2316349,3224606,http://manynames.upf.edu//2316349_3224606_dog.png,https://cs.stanford.edu/people/rak248/VG_100K/2316349.jpg,dog,animals_plants,dog.n.01,{},1.0,{'None': 1.0},2316349.jpg,animal,[{'34': ['dog']}],dog,{'dog': 1.0},{'dog': {'None': 1.0}},34,1.0,0.0,1,animals_plants,train,{'dog': {'dog': 1.0}},"[0, 0, 348, 375]","[0, 0, 422, 447]","{'dog': 34, 'irishwomen': 1, 'dress': 1}","[['Dog'], ['Dog'], ['Canoe'], ['Dog'], ['Dog']]"
12587,2365919,3256767,http://manynames.upf.edu//2365919_3256767_giraffe.png,https://cs.stanford.edu/people/rak248/VG_100K/2365919.jpg,giraffe,animals_plants,ungulate.n.01,{},1.0,{'None': 1.0},2365919.jpg,animal,[{'35': ['giraffe']}],giraffe,{'giraffe': 1.0},{'giraffe': {'None': 1.0}},35,1.0,0.0,1,animals_plants,train,{'giraffe': {'giraffe': 1.0}},"[235, 100, 190, 222]","[274, 112, 234, 272]","{'giraffe': 35, 'gironde': 1}","[['Giraffe'], ['Giraffe'], ['Giraffe'], ['Giraffe'], ['Giraffe']]"
4487,2332946,1045931,http://manynames.upf.edu//2332946_1045931_giraffe.png,https://cs.stanford.edu/people/rak248/VG_100K/2332946.jpg,giraffe,animals_plants,ungulate.n.01,{'animal': 1.0},1.0,{'None': 1.0},2332946.jpg,animal,"[{'31': ['giraffe', 'animal']}]",giraffe,"{'giraffe': 1.0, 'animal': 1.0}","{'giraffe': {'None': 1.0}, 'animal': {'None': 1.0}}",31,0.935483870967742,0.345117314944953,2,animals_plants,train,"{'giraffe': {'giraffe': 1.0, 'animal': 1.0}, 'animal': {'giraffe': 1.0, 'animal': 1.0}}","[0, 0, 326, 375]","[0, 0, 396, 447]","{'giraffe': 29, 'animal': 2, 'face': 1}","[['Giraffe'], ['Giraffe'], ['Giraffe'], ['Giraffe'], ['Giraffe']]"
13379,2368746,616314,http://manynames.upf.edu//2368746_616314_cat.png,https://cs.stanford.edu/people/rak248/VG_100K/2368746.jpg,cat,animals_plants,feline.n.01,{},1.0,{'None': 1.0},2368746.jpg,animal,[{'34': ['cat']}],cat,{'cat': 1.0},{'cat': {'None': 1.0}},34,1.0,0.0,1,animals_plants,train,{'cat': {'cat': 1.0}},"[87, 3, 388, 309]","[97, 0, 469, 375]","{'cat': 34, 'remote': 1}","[['Remote'], ['Remote'], ['Remote'], ['Remote'], ['Remote']]"
23135,2409287,363519,http://manynames.upf.edu//2409287_363519_sheep.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2409287.jpg,sheep,animals_plants,ungulate.n.01,{'animal': 1.0},0.83,"{'linguistic': 0.3, 'None': 0.7}",2409287.jpg,animal,"[{'33': ['sheep', 'animal']}]",sheep,"{'sheep': 0.83, 'animal': 0.83}","{'sheep': {'None': 0.7, 'linguistic': 0.3}, 'animal': {'None': 0.7, 'linguistic': 0.3}}",33,0.9393939393939394,0.3298460702071463,2,animals_plants,train,"{'sheep': {'sheep': 1.0, 'animal': 1.0}, 'animal': {'sheep': 1.0, 'animal': 1.0}}","[154, 174, 212, 200]","[177, 200, 260, 245]","{'sheep': 31, 'animal': 2, 'lamb': 1}","[['Sheep'], ['Sheep'], ['Sheep'], ['Sheep'], ['Sheep']]"
17124,2382921,3830787,http://manynames.upf.edu//2382921_3830787_horse.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2382921.jpg,horse,animals_plants,horse.n.01,{},1.0,{'None': 1.0},2382921.jpg,animal,"[{'26': ['horse']}, {'3': ['belt']}]",horse,"{'belt': 0.33, 'horse': 1.0}","{'belt': {'bounding box': 1.0}, 'horse': {'None': 1.0}}",26,1.0,0.0,1,animals_plants,train,"{'belt': {'belt': 1.0, 'horse': 0.0}, 'horse': {'belt': 0.0, 'horse': 1.0}}","[82, 43, 390, 257]","[91, 44, 472, 313]","{'horse': 26, 'belt': 3, 'shirt': 1, 'saddle': 1, 'shoe': 1, 'vehicle': 1, 'animal': 1}","[['Horse'], ['Horse'], ['Horse'], ['Horse'], ['Horse']]"
23139,2409304,1089067,http://manynames.upf.edu//2409304_1089067_dog.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2409304.jpg,dog,animals_plants,dog.n.01,{},1.0,{'None': 1.0},2409304.jpg,animal,[{'33': ['dog']}],dog,{'dog': 1.0},{'dog': {'None': 1.0}},33,1.0,0.0,1,animals_plants,train,{'dog': {'dog': 1.0}},"[95, 35, 208, 450]","[78, 24, 193, 409]","{'dog': 33, 'frisbee': 1}","[['Frisbee'], ['Frisbee'], ['Frisbee'], ['Frisbee'], ['Frisbee']]"
11202,2361021,2635876,http://manynames.upf.edu//2361021_2635876_zebra.png,https://cs.stanford.edu/people/rak248/VG_100K/2361021.jpg,zebra,animals_plants,ungulate.n.01,{},1.0,{'None': 1.0},2361021.jpg,animal,[{'34': ['zebra']}],zebra,{'zebra': 1.0},{'zebra': {'None': 1.0}},34,1.0,0.0,1,animals_plants,train,{'zebra': {'zebra': 1.0}},"[51, 88, 311, 203]","[54, 98, 378, 249]","{'zebra': 34, 'animal': 1}","[['Zebra'], ['Zebra'], ['Zebra'], ['Zebra'], ['Zebra']]"
17003,2382407,697153,http://manynames.upf.edu//2382407_697153_giraffe.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2382407.jpg,giraffe,animals_plants,ungulate.n.01,{},1.0,{'None': 1.0},2382407.jpg,animal,[{'31': ['giraffe']}],giraffe,{'giraffe': 1.0},{'giraffe': {'None': 1.0}},31,1.0,0.0,1,animals_plants,train,{'giraffe': {'giraffe': 1.0}},"[111, 175, 129, 323]","[92, 149, 122, 296]","{'giraffe': 31, 'rock': 1, 'animal': 1}","[['Giraffe'], ['Giraffe'], ['Giraffe'], ['Giraffe'], ['Giraffe']]"
4767,2334498,3322016,http://manynames.upf.edu//2334498_3322016_horse.png,https://cs.stanford.edu/people/rak248/VG_100K/2334498.jpg,horse,animals_plants,horse.n.01,{},1.0,{'None': 1.0},2334498.jpg,animal,[{'35': ['horse']}],horse,{'horse': 1.0},{'horse': {'None': 1.0}},35,1.0,0.0,1,animals_plants,train,{'horse': {'horse': 1.0}},"[124, 266, 191, 212]","[104, 231, 178, 197]","{'horse': 35, 'animal': 1}","[['Horse'], ['Horse'], ['Horse'], ['Horse'], ['Horse']]"
22412,2406661,1100789,http://manynames.upf.edu//2406661_1100789_dog.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2406661.jpg,dog,animals_plants,dog.n.01,{},1.0,{'None': 1.0},2406661.jpg,animal,"[{'29': ['dog']}, {'2': ['ball']}]",dog,"{'ball': 0.17, 'dog': 1.0}","{'ball': {'bounding box': 1.0}, 'dog': {'None': 1.0}}",29,1.0,0.0,1,animals_plants,train,"{'ball': {'ball': 1.0, 'dog': 0.0}, 'dog': {'ball': 0.0, 'dog': 1.0}}","[148, 108, 173, 232]","[125, 90, 162, 214]","{'dog': 29, 'ball': 2}","[['Soccer ball'], ['Soccer ball'], ['Soccer ball'], ['Soccer ball'], ['Soccer ball']]"
14810,2373968,2122755,http://manynames.upf.edu//2373968_2122755_cat.png,https://cs.stanford.edu/people/rak248/VG_100K/2373968.jpg,cat,animals_plants,feline.n.01,{'kitten': 1.0},1.0,{'None': 1.0},2373968.jpg,animal,"[{'31': ['kitten', 'cat']}]",cat,"{'cat': 1.0, 'kitten': 1.0}","{'cat': {'None': 1.0}, 'kitten': {'None': 1.0}}",31,0.7741935483870968,0.7706290693639406,2,animals_plants,train,"{'cat': {'cat': 1.0, 'kitten': 1.0}, 'kitten': {'cat': 1.0, 'kitten': 1.0}}","[158, 4, 283, 233]","[182, 0, 345, 285]","{'cat': 24, 'kitten': 7, 'kitty': 1}","[['Bottle'], ['Bottle'], ['Bottle'], ['Bottle'], ['Bottle']]"
19563,2394086,467246,http://manynames.upf.edu//2394086_467246_giraffe.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2394086.jpg,giraffe,animals_plants,ungulate.n.01,{},1.0,{'None': 1.0},2394086.jpg,animal,[{'30': ['giraffe']}],giraffe,{'giraffe': 1.0},{'giraffe': {'None': 1.0}},30,1.0,0.0,1,animals_plants,test,{'giraffe': {'giraffe': 1.0}},"[230, 40, 172, 227]","[268, 41, 212, 278]","{'giraffe': 30, 'zebra': 1}","[['Giraffe'], ['Giraffe'], ['Giraffe'], ['Giraffe'], ['Giraffe']]"
7942,2348754,3904884,http://manynames.upf.edu//2348754_3904884_dog.png,https://cs.stanford.edu/people/rak248/VG_100K/2348754.jpg,dog,animals_plants,dog.n.01,{'cat': 1.0},1.0,{'None': 1.0},2348754.jpg,animal,"[{'31': ['dog', 'cat']}]",dog,"{'cat': 0.17, 'dog': 1.0}","{'cat': {'visual': 1.0}, 'dog': {'None': 1.0}}",28,1.0,0.0,1,animals_plants,train,"{'cat': {'cat': 1.0, 'dog': 1.0}, 'dog': {'cat': 1.0, 'dog': 1.0}}","[173, 31, 134, 292]","[199, 30, 167, 355]","{'dog': 28, 'cat': 3}","[['Couch'], ['Couch'], ['Couch'], ['Couch'], ['Couch']]"
20978,2400746,405982,http://manynames.upf.edu//2400746_405982_cow.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2400746.jpg,cow,animals_plants,ungulate.n.01,{'bull': 1.0},0.67,"{'visual': 0.3, 'None': 0.7}",2400746.jpg,animal,"[{'32': ['cow', 'bull']}]",cow,"{'cow': 0.67, 'bull': 1.0}","{'cow': {'visual': 0.3, 'None': 0.7}, 'bull': {'None': 1.0}}",32,0.90625,0.4488644887230293,2,animals_plants,train,"{'cow': {'cow': 1.0, 'bull': 1.0}, 'bull': {'cow': 1.0, 'bull': 1.0}}","[83, 32, 200, 225]","[92, 31, 246, 276]","{'cow': 29, 'bull': 3, 'fields': 1}","[['Cow'], ['Bull'], ['Cow'], ['Cow'], ['Cow']]"
4131,2330791,2836865,http://manynames.upf.edu//2330791_2836865_bird.png,https://cs.stanford.edu/people/rak248/VG_100K/2330791.jpg,bird,animals_plants,bird.n.01,{'bluejay': 1.0},1.0,{'None': 1.0},2330791.jpg,animal,"[{'34': ['bluejay', 'bird']}]",bird,"{'bird': 1.0, 'bluejay': 1.0}","{'bird': {'None': 1.0}, 'bluejay': {'None': 1.0}}",34,0.9411764705882352,0.3227569588973982,2,animals_plants,train,"{'bird': {'bird': 1.0, 'bluejay': 1.0}, 'bluejay': {'bird': 1.0, 'bluejay': 1.0}}","[203, 107, 202, 196]","[235, 121, 248, 241]","{'bird': 32, 'bluejay': 2, 'pigeon': 1, 'blue jay bird': 1}","[['Bird'], ['Bird'], ['Bird'], ['Bird'], ['Bird']]"
24586,2414820,151314,http://manynames.upf.edu//2414820_151314_cat.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2414820.jpg,cat,animals_plants,feline.n.01,{},1.0,{'None': 1.0},2414820.jpg,animal,"[{'5': ['mirror', 'plate']}, {'28': ['cat']}]",cat,"{'plate': 0.33, 'mirror': 0.33, 'cat': 1.0}","{'plate': {'other': 0.3, 'visual': 0.7}, 'mirror': {'bounding box': 1.0}, 'cat': {'None': 1.0}}",28,1.0,0.0,1,animals_plants,val,"{'plate': {'plate': 1.0, 'mirror': 0.67, 'cat': 0.0}, 'mirror': {'plate': 0.67, 'mirror': 1.0, 'cat': 0.0}, 'cat': {'plate': 0.0, 'mirror': 0.0, 'cat': 1.0}}","[2, 0, 436, 263]","[0, 0, 392, 242]","{'cat': 28, 'mirror': 3, 'plate': 2, 'animal': 1}","[['Mirror'], ['Mirror'], ['Mirror'], ['Mirror'], ['Mirror']]"
14869,2374158,2445825,http://manynames.upf.edu//2374158_2445825_giraffe.png,https://cs.stanford.edu/people/rak248/VG_100K/2374158.jpg,giraffe,animals_plants,ungulate.n.01,{},1.0,{'None': 1.0},2374158.jpg,animal,[{'33': ['giraffe']}],giraffe,{'giraffe': 1.0},{'giraffe': {'None': 1.0}},33,1.0,0.0,1,animals_plants,train,{'giraffe': {'giraffe': 1.0}},"[92, 137, 158, 259]","[75, 115, 148, 239]","{'giraffe': 33, 'animal': 1, 'zebra': 1}","[['Giraffe'], ['Giraffe'], ['Giraffe'], ['Giraffe'], ['Giraffe']]"
8206,2349694,2205384,http://manynames.upf.edu//2349694_2205384_bird.png,https://cs.stanford.edu/people/rak248/VG_100K/2349694.jpg,bird,animals_plants,bird.n.01,{'seagull': 1.0},1.0,{'None': 1.0},2349694.jpg,animal,"[{'26': ['seagull', 'bird']}]",bird,"{'bird': 1.0, 'seagull': 1.0}","{'bird': {'None': 1.0}, 'seagull': {'None': 1.0}}",26,0.9230769230769232,0.3912435636292556,2,animals_plants,val,"{'bird': {'bird': 1.0, 'seagull': 1.0}, 'seagull': {'bird': 1.0, 'seagull': 1.0}}","[58, 0, 241, 363]","[45, 0, 222, 332]","{'bird': 24, 'seagull': 2, 'dove': 1, 'crane': 1, 'white sparrow': 1}","[['Bird'], ['Bird'], ['Bird'], ['Bird'], ['Bird']]"
2360,2320651,3095592,http://manynames.upf.edu//2320651_3095592_giraffe.png,https://cs.stanford.edu/people/rak248/VG_100K/2320651.jpg,giraffe,animals_plants,ungulate.n.01,{},1.0,{'None': 1.0},2320651.jpg,animal,[{'30': ['giraffe']}],giraffe,{'giraffe': 1.0},{'giraffe': {'None': 1.0}},30,1.0,0.0,1,animals_plants,train,{'giraffe': {'giraffe': 1.0}},"[104, 101, 205, 187]","[117, 113, 251, 230]","{'giraffe': 30, 'animal': 1}","[['Giraffe'], ['Giraffe'], ['Giraffe'], ['Giraffe'], ['Giraffe']]"
10558,2358755,1815949,http://manynames.upf.edu//2358755_1815949_cat.png,https://cs.stanford.edu/people/rak248/VG_100K/2358755.jpg,cat,animals_plants,feline.n.01,{},1.0,{'None': 1.0},2358755.jpg,animal,[{'31': ['cat']}],cat,{'cat': 1.0},{'cat': {'None': 1.0}},31,1.0,0.0,1,animals_plants,train,{'cat': {'cat': 1.0}},"[58, 170, 357, 126]","[62, 196, 433, 157]","{'cat': 31, 'pillow': 1, 'animal': 1}","[['Remote'], ['Remote'], ['Remote'], ['Remote'], ['Remote']]"
24971,2416590,3715441,http://manynames.upf.edu//2416590_3715441_zebra.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2416590.jpg,zebra,animals_plants,ungulate.n.01,{},1.0,{'None': 1.0},2416590.jpg,animal,[{'30': ['zebra']}],zebra,{'zebra': 1.0},{'zebra': {'None': 1.0}},30,1.0,0.0,1,animals_plants,train,{'zebra': {'zebra': 1.0}},"[31, 121, 354, 377]","[21, 101, 323, 344]","{'zebra': 30, 'tree': 1, 'animal': 1}","[['Zebra'], ['Zebra'], ['Zebra'], ['Zebra'], ['Zebra']]"
13985,2371008,3855491,http://manynames.upf.edu//2371008_3855491_zebra.png,https://cs.stanford.edu/people/rak248/VG_100K/2371008.jpg,zebra,animals_plants,ungulate.n.01,{},1.0,{'None': 1.0},2371008.jpg,animal,[{'35': ['zebra']}],zebra,{'zebra': 1.0},{'zebra': {'None': 1.0}},35,1.0,0.0,1,animals_plants,val,{'zebra': {'zebra': 1.0}},"[38, 72, 254, 189]","[38, 79, 310, 232]","{'zebra': 35, 'animal': 1}","[['Zebra'], ['Zebra'], ['Zebra'], ['Zebra'], ['Zebra']]"
5684,2339258,2941547,http://manynames.upf.edu//2339258_2941547_bird.png,https://cs.stanford.edu/people/rak248/VG_100K/2339258.jpg,bird,animals_plants,bird.n.01,{},1.0,{'None': 1.0},2339258.jpg,animal,[{'32': ['bird']}],bird,{'bird': 1.0},{'bird': {'None': 1.0}},32,1.0,0.0,1,animals_plants,train,{'bird': {'bird': 1.0}},"[188, 2, 276, 314]","[217, 0, 337, 382]","{'bird': 32, 'parrot': 1, 'eagle': 1, 'sparrow': 1, 'tree': 1}","[['Bird'], ['Bird'], ['Bird'], ['Bird'], ['Bird']]"
