index,image_file,llava_filtered_output
1247,data/images/quantifier/test_1247.png,"['most', 'most', 'all', 'many', 'many', 'all', 'all', 'most', 'many', 'many', 'most', 'some', 'many', 'none', 'none', 'few', 'some', 'some', 'few', 'the smaller part', 'most', 'some', 'some', 'many', 'some', 'few', 'most', 'few', 'almost all', 'some', 'few', 'almost none', 'almost none', 'the smaller part', 'few', 'many', 'some', 'few', 'almost none', 'almost none']"
1248,data/images/quantifier/test_1248.png,"['most', 'most', 'some', 'almost none', 'some', 'most', 'almost all', 'some', 'none', 'some', 'some', 'most', 'almost all', 'some', 'none', 'the smaller part', 'many', 'many', 'many', 'all', 'some', 'some', 'most', 'none', 'all', 'many', 'all', 'some', 'many', 'some', 'all', 'few', 'some', 'many', 'some', 'almost all', 'many', 'some', 'most', 'many']"
1253,data/images/quantifier/test_1253.png,"['none', 'almost all', 'some', 'almost none', 'many', 'some', 'some', 'few', 'almost none', 'most', 'some', 'few', 'none', 'all', 'most', 'some', 'the smaller part', 'some', 'almost all', 'many', 'the smaller part', 'many', 'many', 'few', 'many', 'few', 'some', 'none', 'some', 'many', 'some', 'some', 'none', 'some', 'some', 'many', 'many', 'almost all', 'few', 'all']"
1254,data/images/quantifier/test_1254.png,"['few', 'some', 'all', 'almost none', 'some', 'many', 'some', 'few', 'few', 'almost none', 'some', 'some', 'few', 'many', 'some', 'some', 'many', 'some', 'few', 'all', 'most', 'some', 'some', 'almost none', 'none', 'some', 'few', 'few', 'some', 'few', 'all', 'some', 'few', 'the smaller part', 'the smaller part', 'few', 'most', 'few', 'all', 'some']"
1261,data/images/quantifier/test_1261.png,"['few', 'few', 'some', 'most', 'some', 'none', 'many', 'the smaller part', 'many', 'some', 'most', 'almost all', 'many', 'many', 'some', 'some', 'many', 'many', 'many', 'almost all', 'none', 'none', 'all', 'many', 'some', 'almost all', 'most', 'almost all', 'few', 'few', 'few', 'the smaller part', 'almost none', 'some', 'the smaller part', 'almost all', 'some', 'the smaller part', 'many', 'some']"
1263,data/images/quantifier/test_1263.png,"['almost none', 'the smaller part', 'some', 'almost all', 'many', 'most', 'the smaller part', 'almost none', 'few', 'all', 'few', 'many', 'some', 'some', 'many', 'all', 'some', 'the smaller part', 'few', 'almost none', 'some', 'few', 'almost none', 'few', 'many', 'some', 'all', 'some', 'many', 'few', 'few', 'some', 'many', 'few', 'many', 'many', 'almost all', 'almost none', 'almost none', 'all']"
1268,data/images/quantifier/test_1268.png,"['the smaller part', 'none', 'many', 'none', 'almost all', 'all', 'most', 'many', 'some', 'some', 'almost all', 'many', 'almost none', 'most', 'many', 'most', 'all', 'the smaller part', 'some', 'some', 'almost none', 'some', 'none', 'all', 'almost none', 'almost all', 'almost none', 'none', 'many', 'none', 'many', 'almost none', 'few', 'almost all', 'many', 'almost none', 'all', 'few', 'some', 'many']"
1270,data/images/quantifier/test_1270.png,"['few', 'many', 'few', 'some', 'all', 'almost none', 'many', 'some', 'none', 'some', 'none', 'some', 'many', 'most', 'many', 'few', 'almost all', 'few', 'many', 'none', 'some', 'all', 'some', 'some', 'many', 'few', 'some', 'many', 'almost none', 'none', 'almost all', 'almost none', 'some', 'almost all', 'few', 'some', 'almost none', 'almost all', 'most', 'some']"
1273,data/images/quantifier/test_1273.png,"['all', 'few', 'some', 'some', 'most', 'almost all', 'few', 'many', 'none', 'all', 'few', 'some', 'some', 'some', 'many', 'the smaller part', 'few', 'some', 'some', 'few', 'the smaller part', 'none', 'few', 'some', 'some', 'all', 'almost none', 'almost none', 'some', 'some', 'almost none', 'some', 'few', 'almost none', 'many', 'some', 'almost all', 'many', 'some', 'all']"
1282,data/images/quantifier/test_1282.png,"['many', 'all', 'many', 'some', 'some', 'few', 'many', 'none', 'some', 'the smaller part', 'most', 'all', 'none', 'some', 'the smaller part', 'all', 'almost none', 'all', 'few', 'few', 'some', 'many', 'almost all', 'all', 'all', 'all', 'almost all', 'all', 'some', 'many', 'many', 'few', 'none', 'almost none', 'many', 'few', 'the smaller part', 'many', 'almost all', 'all']"
1290,data/images/quantifier/test_1290.png,"['the smaller part', 'many', 'all', 'most', 'many', 'almost none', 'most', 'some', 'some', 'the smaller part', 'most', 'the smaller part', 'all', 'few', 'the smaller part', 'many', 'some', 'many', 'some', 'almost none', 'some', 'most', 'many', 'all', 'few', 'the smaller part', 'all', 'many', 'none', 'almost all', 'most', 'almost all', 'some', 'some', 'few', 'almost all', 'few', 'few', 'almost none', 'all']"
1292,data/images/quantifier/test_1292.png,"['many', 'almost all', 'few', 'almost all', 'most', 'none', 'some', 'some', 'some', 'some', 'few', 'almost none', 'the smaller part', 'all', 'almost all', 'almost all', 'almost all', 'many', 'some', 'all', 'almost none', 'some', 'most', 'the smaller part', 'few', 'many', 'none', 'the smaller part', 'many', 'most', 'many', 'few', 'none', 'few', 'some', 'all', 'some', 'many', 'some', 'most']"
1295,data/images/quantifier/test_1295.png,"['some', 'many', 'many', 'many', 'few', 'many', 'almost all', 'some', 'few', 'none', 'many', 'none', 'many', 'some', 'many', 'few', 'some', 'none', 'almost none', 'few', 'most', 'some', 'some', 'almost all', 'all', 'some', 'almost all', 'almost none', 'many', 'few', 'some', 'many', 'few', 'none', 'many', 'almost none', 'few', 'many', 'some', 'the smaller part']"
1300,data/images/quantifier/test_1300.png,"['some', 'almost all', 'few', 'almost none', 'almost all', 'some', 'some', 'many', 'almost none', 'most', 'many', 'the smaller part', 'the smaller part', 'most', 'all', 'some', 'some', 'some', 'almost none', 'the smaller part', 'the smaller part', 'few', 'most', 'all', 'many', 'many', 'none', 'some', 'some', 'some', 'some', 'some', 'few', 'the smaller part', 'some', 'many', 'many', 'most', 'many', 'few']"
1301,data/images/quantifier/test_1301.png,"['most', 'all', 'few', 'few', 'many', 'few', 'almost none', 'some', 'some', 'some', 'most', 'few', 'some', 'all', 'all', 'some', 'almost all', 'some', 'some', 'many', 'few', 'many', 'some', 'some', 'some', 'few', 'the smaller part', 'almost all', 'almost none', 'few', 'some', 'many', 'some', 'few', 'none', 'all', 'all', 'few', 'some', 'some']"
1305,data/images/quantifier/test_1305.png,"['many', 'some', 'all', 'few', 'most', 'almost none', 'some', 'almost all', 'many', 'all', 'none', 'many', 'most', 'few', 'some', 'none', 'the smaller part', 'few', 'all', 'almost all', 'few', 'most', 'none', 'few', 'almost all', 'few', 'few', 'most', 'all', 'few', 'some', 'many', 'few', 'few', 'none', 'few', 'the smaller part', 'some', 'many', 'some']"
1310,data/images/quantifier/test_1310.png,"['all', 'none', 'almost none', 'some', 'none', 'many', 'many', 'almost none', 'none', 'the smaller part', 'some', 'almost none', 'some', 'all', 'almost all', 'almost all', 'many', 'many', 'the smaller part', 'all', 'almost all', 'all', 'almost all', 'almost none', 'almost none', 'few', 'some', 'some', 'all', 'some', 'many', 'some', 'almost all', 'many', 'few', 'almost all', 'some', 'few', 'almost none', 'many']"
1316,data/images/quantifier/test_1316.png,"['some', 'few', 'some', 'few', 'some', 'many', 'none', 'almost all', 'some', 'many', 'many', 'all', 'some', 'some', 'many', 'none', 'many', 'most', 'some', 'none', 'all', 'most', 'all', 'many', 'few', 'many', 'none', 'some', 'all', 'many', 'almost all', 'some', 'almost none', 'the smaller part', 'most', 'some', 'most', 'almost all', 'some', 'few']"
1320,data/images/quantifier/test_1320.png,"['all', 'many', 'few', 'many', 'many', 'many', 'some', 'most', 'almost none', 'most', 'all', 'almost all', 'the smaller part', 'few', 'some', 'many', 'some', 'almost none', 'few', 'some', 'some', 'some', 'none', 'some', 'almost all', 'many', 'many', 'few', 'almost all', 'some', 'most', 'many', 'the smaller part', 'the smaller part', 'many', 'few', 'some', 'some', 'almost all', 'most']"
1323,data/images/quantifier/test_1323.png,"['all', 'most', 'few', 'all', 'the smaller part', 'most', 'many', 'most', 'some', 'most', 'many', 'some', 'almost none', 'all', 'none', 'almost all', 'some', 'most', 'some', 'some', 'none', 'few', 'some', 'many', 'few', 'most', 'most', 'few', 'all', 'none', 'many', 'some', 'most', 'some', 'many', 'many', 'few', 'many', 'few', 'some']"
1325,data/images/quantifier/test_1325.png,"['almost none', 'many', 'some', 'some', 'almost all', 'some', 'almost none', 'some', 'many', 'some', 'some', 'most', 'the smaller part', 'few', 'the smaller part', 'some', 'almost none', 'many', 'most', 'some', 'none', 'few', 'almost none', 'most', 'many', 'few', 'some', 'many', 'all', 'all', 'almost all', 'few', 'many', 'some', 'many', 'most', 'the smaller part', 'some', 'almost none', 'almost all']"
1329,data/images/quantifier/test_1329.png,"['few', 'some', 'none', 'almost none', 'many', 'some', 'none', 'few', 'the smaller part', 'most', 'some', 'few', 'many', 'the smaller part', 'some', 'some', 'few', 'almost all', 'almost none', 'the smaller part', 'none', 'almost none', 'none', 'the smaller part', 'all', 'some', 'some', 'all', 'all', 'none', 'all', 'all', 'many', 'almost all', 'none', 'some', 'few', 'all', 'almost none', 'none']"
1331,data/images/quantifier/test_1331.png,"['few', 'all', 'few', 'almost none', 'some', 'the smaller part', 'almost all', 'all', 'the smaller part', 'some', 'few', 'some', 'some', 'most', 'few', 'almost all', 'some', 'none', 'some', 'some', 'all', 'some', 'some', 'all', 'all', 'many', 'few', 'all', 'few', 'many', 'none', 'most', 'most', 'most', 'some', 'some', 'many', 'almost none', 'almost all', 'many']"
1345,data/images/quantifier/test_1345.png,"['many', 'some', 'some', 'all', 'almost all', 'almost none', 'many', 'most', 'few', 'few', 'almost all', 'all', 'all', 'some', 'almost none', 'some', 'almost all', 'many', 'few', 'all', 'none', 'many', 'some', 'all', 'all', 'many', 'almost all', 'almost all', 'almost all', 'few', 'none', 'some', 'almost all', 'none', 'most', 'almost none', 'none', 'none', 'none', 'almost all']"
1350,data/images/quantifier/test_1350.png,"['some', 'almost all', 'almost none', 'some', 'many', 'few', 'some', 'almost all', 'all', 'many', 'few', 'some', 'the smaller part', 'many', 'many', 'many', 'the smaller part', 'almost all', 'some', 'most', 'all', 'few', 'many', 'some', 'some', 'some', 'most', 'many', 'most', 'many', 'almost none', 'few', 'some', 'the smaller part', 'some', 'all', 'some', 'few', 'some', 'some']"
1352,data/images/quantifier/test_1352.png,"['many', 'some', 'all', 'all', 'almost all', 'none', 'almost all', 'some', 'some', 'almost all', 'some', 'almost all', 'almost all', 'few', 'some', 'few', 'some', 'many', 'some', 'all', 'some', 'almost none', 'some', 'almost all', 'few', 'some', 'some', 'many', 'almost none', 'almost none', 'none', 'all', 'almost none', 'few', 'many', 'many', 'most', 'almost none', 'the smaller part', 'some']"
1354,data/images/quantifier/test_1354.png,"['almost none', 'some', 'all', 'most', 'many', 'the smaller part', 'some', 'none', 'almost none', 'the smaller part', 'none', 'most', 'the smaller part', 'few', 'some', 'few', 'the smaller part', 'many', 'some', 'many', 'most', 'all', 'most', 'almost none', 'most', 'some', 'many', 'the smaller part', 'many', 'many', 'all', 'many', 'the smaller part', 'some', 'some', 'few', 'some', 'the smaller part', 'none', 'some']"
1355,data/images/quantifier/test_1355.png,"['few', 'the smaller part', 'some', 'almost all', 'most', 'most', 'the smaller part', 'none', 'some', 'some', 'none', 'none', 'some', 'all', 'the smaller part', 'many', 'all', 'some', 'all', 'some', 'many', 'none', 'some', 'most', 'few', 'some', 'some', 'many', 'none', 'most', 'few', 'many', 'the smaller part', 'the smaller part', 'few', 'some', 'few', 'some', 'few', 'almost none']"
1358,data/images/quantifier/test_1358.png,"['the smaller part', 'almost all', 'most', 'the smaller part', 'all', 'all', 'none', 'many', 'some', 'almost all', 'few', 'the smaller part', 'almost all', 'almost none', 'some', 'some', 'none', 'some', 'almost all', 'many', 'some', 'almost none', 'few', 'many', 'all', 'some', 'some', 'few', 'some', 'all', 'almost none', 'some', 'few', 'some', 'few', 'all', 'most', 'some', 'almost all', 'few']"
1362,data/images/quantifier/test_1362.png,"['none', 'almost none', 'many', 'some', 'the smaller part', 'few', 'almost none', 'some', 'some', 'the smaller part', 'some', 'none', 'all', 'all', 'all', 'many', 'some', 'all', 'few', 'all', 'some', 'most', 'few', 'few', 'almost none', 'many', 'some', 'many', 'few', 'many', 'most', 'some', 'none', 'few', 'almost none', 'some', 'few', 'most', 'some', 'some']"
1363,data/images/quantifier/test_1363.png,"['almost none', 'some', 'many', 'few', 'few', 'almost none', 'most', 'few', 'most', 'many', 'many', 'some', 'some', 'some', 'many', 'almost all', 'almost all', 'many', 'almost none', 'some', 'almost all', 'few', 'most', 'almost all', 'many', 'some', 'all', 'some', 'the smaller part', 'all', 'few', 'many', 'some', 'some', 'some', 'some', 'some', 'the smaller part', 'some', 'some']"
1367,data/images/quantifier/test_1367.png,"['almost none', 'few', 'almost all', 'the smaller part', 'some', 'almost all', 'some', 'many', 'many', 'some', 'many', 'almost all', 'most', 'the smaller part', 'all', 'all', 'almost none', 'some', 'almost none', 'most', 'few', 'the smaller part', 'many', 'few', 'some', 'few', 'most', 'none', 'many', 'all', 'some', 'almost none', 'some', 'many', 'almost none', 'some', 'almost none', 'few', 'many', 'almost all']"
1371,data/images/quantifier/test_1371.png,"['almost none', 'many', 'many', 'some', 'none', 'all', 'all', 'all', 'few', 'most', 'almost none', 'none', 'almost all', 'all', 'none', 'some', 'some', 'almost none', 'some', 'almost all', 'almost all', 'none', 'some', 'many', 'none', 'some', 'some', 'most', 'some', 'almost none', 'all', 'none', 'almost none', 'almost none', 'most', 'most', 'the smaller part', 'none', 'few', 'all']"
1372,data/images/quantifier/test_1372.png,"['almost none', 'few', 'none', 'many', 'almost none', 'the smaller part', 'the smaller part', 'most', 'almost all', 'some', 'almost none', 'some', 'all', 'none', 'most', 'almost all', 'most', 'all', 'almost all', 'all', 'almost all', 'all', 'almost none', 'some', 'some', 'almost all', 'almost all', 'most', 'few', 'almost all', 'almost all', 'few', 'most', 'many', 'few', 'the smaller part', 'some', 'few', 'many', 'some']"
1373,data/images/quantifier/test_1373.png,"['few', 'most', 'all', 'almost none', 'none', 'some', 'many', 'many', 'all', 'few', 'some', 'some', 'almost all', 'all', 'almost none', 'none', 'all', 'many', 'all', 'some', 'almost all', 'few', 'few', 'almost all', 'some', 'none', 'the smaller part', 'some', 'many', 'all', 'few', 'many', 'some', 'almost all', 'some', 'some', 'the smaller part', 'some', 'most', 'some']"
1379,data/images/quantifier/test_1379.png,"['none', 'some', 'many', 'many', 'few', 'most', 'many', 'all', 'few', 'many', 'some', 'many', 'some', 'few', 'many', 'all', 'all', 'almost all', 'most', 'many', 'many', 'almost all', 'some', 'all', 'none', 'none', 'some', 'almost all', 'few', 'almost all', 'none', 'few', 'most', 'none', 'none', 'the smaller part', 'almost none', 'the smaller part', 'few', 'few']"
1384,data/images/quantifier/test_1384.png,"['some', 'almost all', 'almost none', 'many', 'some', 'some', 'some', 'some', 'some', 'all', 'few', 'almost all', 'some', 'some', 'the smaller part', 'few', 'many', 'some', 'few', 'most', 'few', 'some', 'the smaller part', 'most', 'all', 'some', 'all', 'most', 'many', 'many', 'few', 'some', 'some', 'almost all', 'many', 'most', 'few', 'many', 'some', 'all']"
1391,data/images/quantifier/test_1391.png,"['all', 'almost none', 'almost all', 'all', 'few', 'many', 'the smaller part', 'all', 'most', 'all', 'few', 'some', 'many', 'some', 'many', 'some', 'many', 'all', 'some', 'some', 'some', 'many', 'some', 'some', 'most', 'most', 'some', 'some', 'many', 'none', 'none', 'almost none', 'all', 'almost all', 'some', 'none', 'few', 'almost all', 'some', 'some']"
