index,image_file,blip2_filtered_output
1228,data/images/quantifier/test_1228.png,"['many', 'few', 'some', 'many', 'all', 'many', 'all', 'the smaller part', 'the smaller part', 'none', 'none', 'none', 'few', 'most', 'few', 'the smaller part', 'most', 'the smaller part', 'all', 'most', 'most']"
1235,data/images/quantifier/test_1235.png,"['all', 'all', 'the smaller part', 'the smaller part', 'most', 'none', 'many', 'none', 'all', 'none', 'many', 'none', 'some', 'none', 'most', 'almost none', 'most', 'all', 'all', 'some', 'all']"
1237,data/images/quantifier/test_1237.png,"['few', 'many', 'most', 'some', 'many', 'the smaller part', 'almost all', 'all', 'the smaller part', 'almost none', 'none', 'most', 'the smaller part', 'almost none', 'some', 'few', 'all', 'almost none', 'most', 'many', 'the smaller part']"
1247,data/images/quantifier/test_1247.png,"['none', 'all', 'all', 'the smaller part', 'none', 'all', 'almost all', 'all', 'many', 'none', 'none', 'none', 'many', 'the smaller part', 'the smaller part', 'the smaller part', 'some', 'many', 'some', 'all', 'most']"
1248,data/images/quantifier/test_1248.png,"['some', 'none', 'few', 'none', 'all', 'all', 'most', 'most', 'many', 'all', 'none', 'the smaller part', 'most', 'most', 'some', 'all', 'some', 'most', 'many', 'all', 'all']"
1253,data/images/quantifier/test_1253.png,"['few', 'many', 'all', 'none', 'most', 'all', 'almost none', 'almost none', 'all', 'few', 'almost all', 'none', 'few', 'few', 'none', 'many', 'the smaller part', 'none', 'none', 'the smaller part', 'almost none']"
1254,data/images/quantifier/test_1254.png,"['almost all', 'almost all', 'most', 'none', 'none', 'all', 'all', 'all', 'none', 'the smaller part', 'almost all', 'none', 'most', 'all', 'some', 'most', 'the smaller part', 'the smaller part', 'most', 'most', 'none']"
1261,data/images/quantifier/test_1261.png,"['none', 'all', 'none', 'many', 'many', 'none', 'none', 'none', 'some', 'none', 'almost all', 'some', 'almost all', 'almost none', 'most', 'most', 'all', 'many', 'none', 'many', 'many']"
1263,data/images/quantifier/test_1263.png,"['few', 'many', 'all', 'some', 'the smaller part', 'many', 'the smaller part', 'all', 'many', 'some', 'some', 'almost all', 'most', 'none', 'the smaller part', 'some', 'none', 'the smaller part', 'all', 'none', 'the smaller part']"
1268,data/images/quantifier/test_1268.png,"['all', 'the smaller part', 'none', 'some', 'none', 'all', 'all', 'none', 'many', 'some', 'most', 'most', 'none', 'all', 'most', 'almost all', 'the smaller part', 'none', 'most', 'few', 'few']"
1270,data/images/quantifier/test_1270.png,"['the smaller part', 'all', 'some', 'some', 'almost none', 'the smaller part', 'some', 'none', 'few', 'all', 'almost all', 'most', 'many', 'some', 'few', 'many', 'all', 'the smaller part', 'all', 'all', 'almost none']"
1273,data/images/quantifier/test_1273.png,"['most', 'almost all', 'all', 'none', 'none', 'all', 'all', 'almost all', 'the smaller part', 'most', 'most', 'all', 'some', 'some', 'all', 'all', 'all', 'the smaller part', 'almost none', 'the smaller part', 'the smaller part']"
1282,data/images/quantifier/test_1282.png,"['none', 'none', 'none', 'most', 'few', 'the smaller part', 'some', 'most', 'the smaller part', 'many', 'almost all', 'none', 'all', 'many', 'the smaller part', 'few', 'all', 'few', 'none', 'some', 'all']"
1290,data/images/quantifier/test_1290.png,"['none', 'all', 'all', 'almost all', 'all', 'all', 'many', 'many', 'all', 'none', 'all', 'the smaller part', 'most', 'all', 'the smaller part', 'many', 'the smaller part', 'the smaller part', 'some', 'some', 'the smaller part']"
1292,data/images/quantifier/test_1292.png,"['all', 'all', 'some', 'all', 'all', 'all', 'some', 'none', 'the smaller part', 'none', 'all', 'most', 'almost none', 'all', 'all', 'none', 'most', 'all', 'all', 'most', 'few']"
1295,data/images/quantifier/test_1295.png,"['many', 'all', 'many', 'all', 'few', 'many', 'the smaller part', 'some', 'most', 'none', 'all', 'few', 'few', 'all', 'all', 'many', 'all', 'none', 'all', 'many', 'some']"
1300,data/images/quantifier/test_1300.png,"['none', 'none', 'most', 'some', 'few', 'most', 'none', 'many', 'few', 'all', 'many', 'all', 'most', 'all', 'almost all', 'all', 'many', 'the smaller part', 'all', 'the smaller part', 'some']"
1301,data/images/quantifier/test_1301.png,"['almost none', 'all', 'many', 'none', 'none', 'all', 'the smaller part', 'all', 'none', 'almost all', 'the smaller part', 'almost all', 'almost none', 'many', 'most', 'none', 'most', 'all', 'almost none', 'few', 'almost none']"
1305,data/images/quantifier/test_1305.png,"['some', 'most', 'many', 'many', 'some', 'none', 'many', 'most', 'the smaller part', 'all', 'few', 'all', 'all', 'all', 'few', 'none', 'most', 'most', 'all', 'none', 'the smaller part']"
1310,data/images/quantifier/test_1310.png,"['many', 'none', 'the smaller part', 'many', 'none', 'all', 'the smaller part', 'some', 'few', 'most', 'few', 'all', 'the smaller part', 'all', 'none', 'the smaller part', 'almost none', 'all', 'many', 'most', 'most']"
1316,data/images/quantifier/test_1316.png,"['all', 'many', 'none', 'none', 'few', 'none', 'all', 'most', 'the smaller part', 'all', 'the smaller part', 'none', 'all', 'many', 'all', 'all', 'almost all', 'almost all', 'all', 'many', 'most']"
1320,data/images/quantifier/test_1320.png,"['none', 'the smaller part', 'none', 'most', 'all', 'the smaller part', 'few', 'the smaller part', 'none', 'almost all', 'some', 'many', 'all', 'many', 'none', 'the smaller part', 'the smaller part', 'none', 'none', 'none', 'some']"
1323,data/images/quantifier/test_1323.png,"['none', 'none', 'many', 'many', 'few', 'some', 'all', 'most', 'most', 'the smaller part', 'almost none', 'none', 'some', 'all', 'some', 'most', 'many', 'none', 'most', 'many', 'most']"
1325,data/images/quantifier/test_1325.png,"['all', 'all', 'all', 'most', 'the smaller part', 'almost all', 'the smaller part', 'many', 'the smaller part', 'none', 'almost none', 'most', 'some', 'some', 'all', 'none', 'almost all', 'none', 'all', 'some', 'many']"
1329,data/images/quantifier/test_1329.png,"['none', 'all', 'almost all', 'none', 'some', 'many', 'none', 'none', 'all', 'almost all', 'almost none', 'many', 'many', 'all', 'almost all', 'all', 'none', 'almost all', 'all', 'none', 'none']"
1331,data/images/quantifier/test_1331.png,"['the smaller part', 'all', 'all', 'some', 'none', 'some', 'most', 'almost none', 'none', 'all', 'some', 'none', 'none', 'none', 'many', 'none', 'all', 'all', 'few', 'none', 'some']"
1345,data/images/quantifier/test_1345.png,"['the smaller part', 'few', 'none', 'the smaller part', 'the smaller part', 'the smaller part', 'almost all', 'almost none', 'the smaller part', 'none', 'all', 'almost none', 'some', 'none', 'some', 'few', 'none', 'almost all', 'almost none', 'all', 'almost all']"
1350,data/images/quantifier/test_1350.png,"['none', 'almost all', 'all', 'some', 'all', 'few', 'all', 'almost none', 'all', 'almost none', 'all', 'none', 'some', 'none', 'some', 'most', 'all', 'none', 'all', 'all', 'few']"
1352,data/images/quantifier/test_1352.png,"['none', 'almost all', 'the smaller part', 'all', 'few', 'many', 'none', 'many', 'all', 'none', 'most', 'all', 'none', 'none', 'most', 'all', 'the smaller part', 'all', 'none', 'the smaller part', 'all']"
1354,data/images/quantifier/test_1354.png,"['the smaller part', 'the smaller part', 'the smaller part', 'many', 'all', 'almost all', 'few', 'few', 'almost all', 'all', 'all', 'almost none', 'all', 'all', 'none', 'all', 'the smaller part', 'none', 'few', 'almost all', 'few']"
1355,data/images/quantifier/test_1355.png,"['the smaller part', 'many', 'all', 'none', 'none', 'the smaller part', 'all', 'all', 'none', 'almost all', 'all', 'few', 'most', 'almost all', 'all', 'none', 'some', 'most', 'few', 'almost none', 'many']"
1358,data/images/quantifier/test_1358.png,"['almost all', 'all', 'none', 'many', 'the smaller part', 'few', 'none', 'none', 'many', 'none', 'almost all', 'most', 'almost all', 'almost all', 'none', 'the smaller part', 'all', 'all', 'none', 'all', 'almost all']"
1362,data/images/quantifier/test_1362.png,"['none', 'all', 'none', 'some', 'the smaller part', 'all', 'the smaller part', 'few', 'none', 'all', 'some', 'all', 'many', 'all', 'none', 'all', 'few', 'few', 'all', 'most', 'the smaller part']"
1363,data/images/quantifier/test_1363.png,"['none', 'the smaller part', 'all', 'some', 'all', 'most', 'almost none', 'some', 'none', 'all', 'all', 'some', 'most', 'all', 'most', 'all', 'almost all', 'all', 'none', 'all', 'some']"
1367,data/images/quantifier/test_1367.png,"['the smaller part', 'most', 'few', 'some', 'almost all', 'none', 'the smaller part', 'most', 'all', 'some', 'none', 'many', 'all', 'none', 'all', 'almost all', 'none', 'few', 'the smaller part', 'all', 'all']"
1371,data/images/quantifier/test_1371.png,"['all', 'all', 'the smaller part', 'few', 'most', 'many', 'some', 'the smaller part', 'some', 'none', 'the smaller part', 'all', 'all', 'all', 'all', 'none', 'the smaller part', 'all', 'none', 'most', 'few']"
1372,data/images/quantifier/test_1372.png,"['all', 'most', 'most', 'many', 'few', 'some', 'almost all', 'many', 'almost all', 'none', 'none', 'none', 'none', 'many', 'none', 'some', 'none', 'many', 'most', 'many', 'all']"
1373,data/images/quantifier/test_1373.png,"['none', 'all', 'none', 'the smaller part', 'most', 'none', 'none', 'most', 'none', 'almost all', 'none', 'most', 'the smaller part', 'almost none', 'none', 'all', 'all', 'none', 'none', 'none', 'none']"
1379,data/images/quantifier/test_1379.png,"['all', 'most', 'few', 'all', 'all', 'many', 'almost none', 'none', 'the smaller part', 'the smaller part', 'most', 'many', 'all', 'many', 'some', 'the smaller part', 'most', 'most', 'none', 'few', 'almost all']"
1384,data/images/quantifier/test_1384.png,"['all', 'none', 'none', 'the smaller part', 'all', 'all', 'almost all', 'many', 'all', 'all', 'none', 'none', 'most', 'the smaller part', 'all', 'most', 'almost none', 'none', 'none', 'almost all', 'none']"
1391,data/images/quantifier/test_1391.png,"['most', 'all', 'none', 'almost all', 'none', 'few', 'most', 'the smaller part', 'all', 'some', 'the smaller part', 'all', 'the smaller part', 'all', 'some', 'many', 'the smaller part', 'almost all', 'all', 'all', 'few']"
1396,data/images/quantifier/test_1396.png,"['almost all', 'few', 'all', 'none', 'many', 'few', 'all', 'none', 'most', 'all', 'the smaller part', 'all', 'few', 'almost all', 'all', 'some', 'none', 'almost all', 'many', 'the smaller part', 'some']"
1401,data/images/quantifier/test_1401.png,"['the smaller part', 'all', 'the smaller part', 'few', 'almost all', 'most', 'all', 'many', 'all', 'the smaller part', 'many', 'many', 'all', 'all', 'all', 'most', 'almost all', 'none', 'the smaller part', 'many', 'all']"
1402,data/images/quantifier/test_1402.png,"['all', 'all', 'almost all', 'the smaller part', 'many', 'some', 'all', 'all', 'many', 'the smaller part', 'all', 'all', 'all', 'none', 'all', 'many', 'few', 'none', 'almost all', 'few', 'most']"
1404,data/images/quantifier/test_1404.png,"['many', 'most', 'most', 'none', 'all', 'none', 'most', 'all', 'the smaller part', 'almost all', 'all', 'none', 'most', 'the smaller part', 'all', 'some', 'none', 'none', 'most', 'the smaller part', 'all']"
1409,data/images/quantifier/test_1409.png,"['almost none', 'the smaller part', 'some', 'all', 'the smaller part', 'all', 'the smaller part', 'the smaller part', 'all', 'all', 'the smaller part', 'almost all', 'most', 'most', 'the smaller part', 'all', 'some', 'some', 'all', 'none', 'the smaller part']"
1411,data/images/quantifier/test_1411.png,"['almost none', 'all', 'almost all', 'none', 'all', 'most', 'many', 'most', 'almost none', 'none', 'all', 'none', 'almost all', 'some', 'all', 'the smaller part', 'the smaller part', 'none', 'some', 'almost none', 'all']"
1418,data/images/quantifier/test_1418.png,"['almost none', 'almost none', 'all', 'most', 'the smaller part', 'some', 'all', 'none', 'the smaller part', 'few', 'none', 'few', 'almost none', 'most', 'the smaller part', 'all', 'some', 'few', 'almost all', 'few', 'the smaller part']"
1421,data/images/quantifier/test_1421.png,"['none', 'the smaller part', 'none', 'almost none', 'none', 'all', 'none', 'many', 'none', 'the smaller part', 'some', 'few', 'the smaller part', 'most', 'almost none', 'many', 'the smaller part', 'some', 'none', 'none', 'almost all']"
1425,data/images/quantifier/test_1425.png,"['the smaller part', 'none', 'the smaller part', 'the smaller part', 'all', 'few', 'almost all', 'all', 'all', 'many', 'few', 'the smaller part', 'most', 'almost none', 'all', 'almost none', 'many', 'the smaller part', 'few', 'all', 'most']"
1434,data/images/quantifier/test_1434.png,"['none', 'some', 'none', 'all', 'all', 'all', 'all', 'the smaller part', 'some', 'some', 'the smaller part', 'some', 'almost all', 'few', 'few', 'most', 'none', 'few', 'all', 'all', 'all']"
1436,data/images/quantifier/test_1436.png,"['many', 'many', 'some', 'many', 'the smaller part', 'none', 'none', 'the smaller part', 'almost none', 'few', 'the smaller part', 'almost none', 'most', 'many', 'the smaller part', 'all', 'many', 'all', 'none', 'many', 'almost all']"
1444,data/images/quantifier/test_1444.png,"['many', 'the smaller part', 'none', 'most', 'some', 'most', 'most', 'most', 'all', 'few', 'many', 'all', 'some', 'none', 'some', 'none', 'all', 'all', 'none', 'the smaller part', 'many']"
1450,data/images/quantifier/test_1450.png,"['almost all', 'none', 'almost none', 'none', 'all', 'none', 'all', 'all', 'none', 'most', 'many', 'all', 'most', 'all', 'almost all', 'some', 'the smaller part', 'none', 'almost all', 'most', 'some']"
1451,data/images/quantifier/test_1451.png,"['the smaller part', 'most', 'almost all', 'most', 'almost none', 'many', 'most', 'all', 'almost all', 'the smaller part', 'almost all', 'none', 'none', 'all', 'all', 'some', 'most', 'almost none', 'almost all', 'all', 'none']"
1455,data/images/quantifier/test_1455.png,"['all', 'none', 'the smaller part', 'many', 'none', 'many', 'some', 'all', 'most', 'almost all', 'none', 'few', 'almost all', 'none', 'few', 'many', 'all', 'all', 'all', 'none', 'all']"
1457,data/images/quantifier/test_1457.png,"['most', 'few', 'the smaller part', 'many', 'the smaller part', 'some', 'none', 'the smaller part', 'all', 'many', 'none', 'all', 'almost none', 'none', 'many', 'many', 'none', 'none', 'few', 'all', 'all']"
1458,data/images/quantifier/test_1458.png,"['almost none', 'few', 'all', 'the smaller part', 'none', 'the smaller part', 'all', 'the smaller part', 'few', 'all', 'many', 'all', 'none', 'none', 'all', 'some', 'some', 'many', 'most', 'all', 'few']"
1460,data/images/quantifier/test_1460.png,"['none', 'many', 'all', 'none', 'most', 'all', 'few', 'most', 'many', 'many', 'none', 'none', 'almost none', 'none', 'few', 'most', 'many', 'none', 'many', 'almost all', 'some']"
1469,data/images/quantifier/test_1469.png,"['all', 'the smaller part', 'none', 'none', 'none', 'few', 'none', 'all', 'all', 'the smaller part', 'the smaller part', 'all', 'some', 'most', 'all', 'many', 'some', 'all', 'most', 'the smaller part', 'few']"
1470,data/images/quantifier/test_1470.png,"['most', 'some', 'all', 'all', 'all', 'all', 'all', 'most', 'none', 'many', 'almost none', 'many', 'all', 'all', 'most', 'some', 'most', 'all', 'none', 'some', 'all']"
1480,data/images/quantifier/test_1480.png,"['all', 'the smaller part', 'some', 'many', 'all', 'none', 'many', 'most', 'almost all', 'the smaller part', 'none', 'all', 'all', 'none', 'the smaller part', 'almost none', 'all', 'none', 'none', 'most', 'most']"
1483,data/images/quantifier/test_1483.png,"['the smaller part', 'many', 'all', 'few', 'the smaller part', 'none', 'all', 'all', 'almost all', 'almost none', 'none', 'all', 'few', 'all', 'few', 'all', 'the smaller part', 'all', 'all', 'some', 'most']"
