Unnamed: 0,vg_image_id,vg_object_id,link_mn,link_vg,vg_obj_name,vg_domain,vg_synset,vg_same_object,vg_adequacy_mean,vg_inadequacy_type,vg_image_name,vg_cat,clusters,topname,adequacy_mean,inadequacy_type,total_responses,perc_top,H,N,domain,split,same_object,vg_bbox_xywh,mn_bbox_xywh,human_nouns,blip2_extracted_nouns,pearsonr
6470,2343006,928423,http://manynames.upf.edu//2343006_928423_bridge.png,https://cs.stanford.edu/people/rak248/VG_100K/2343006.jpg,bridge,buildings,bridge.n.01,{},1.0,{'None': 1.0},2343006.jpg,"structure, construction","[{'2': ['train']}, {'34': ['bridge']}]",bridge,"{'train': 0.33, 'bridge': 1.0}","{'train': {'bounding box': 1.0}, 'bridge': {'None': 1.0}}",34,1.0,0.0,1,buildings,test,"{'train': {'train': 1.0, 'bridge': 0.0}, 'bridge': {'train': 0.0, 'bridge': 1.0}}","[0, 123, 285, 122]","[0, 140, 347, 153]","{'train': 0.05555555555555555, 'bridge': 0.9444444444444444, 'railroad': 0.0, 'stripe': 0.0, 'tracks': 0.0, 'river': 0.0}","{'train': 0.34782608695652173, 'bridge': 0.2608695652173913, 'railroad': 0.08695652173913043, 'stripe': 0.043478260869565216, 'tracks': 0.08695652173913043, 'river': 0.17391304347826086}",0.4397515142426486
4308,2331846,3222392,http://manynames.upf.edu//2331846_3222392_house.png,https://cs.stanford.edu/people/rak248/VG_100K/2331846.jpg,house,buildings,house.n.01,{'building': 1.0},1.0,{'None': 1.0},2331846.jpg,"structure, construction","[{'29': ['house', 'building']}, {'2': ['giraffe']}]",house,"{'giraffe': 0.33, 'house': 1.0, 'building': 1.0}","{'giraffe': {'bounding box': 1.0}, 'house': {'None': 1.0}, 'building': {'None': 1.0}}",29,0.6551724137931034,0.9293636260137188,2,buildings,train,"{'giraffe': {'giraffe': 1.0, 'house': 0.0, 'building': 0.0}, 'house': {'giraffe': 0.0, 'house': 1.0, 'building': 1.0}, 'building': {'giraffe': 0.0, 'house': 1.0, 'building': 1.0}}","[260, 53, 238, 275]","[303, 56, 291, 335]","{'enclosure': 0.0, 'leaves': 0.0, 'building': 0.2857142857142857, 'eating': 0.0, 'watering': 0.0, 'zoo': 0.0, 'giraffes': 0.0, 'barn': 0.02857142857142857, 'house': 0.5428571428571428, 'foreground': 0.0, 'scaffolding': 0.02857142857142857, 'picture': 0.0, 'giraffe': 0.05714285714285714, 'tree': 0.0, 'background': 0.0, 'food': 0.0, 'structure': 0.02857142857142857, 'hole': 0.0, 'blue': 0.0, 'shack': 0.02857142857142857}","{'enclosure': 0.041666666666666664, 'leaves': 0.041666666666666664, 'building': 0.0, 'eating': 0.041666666666666664, 'watering': 0.041666666666666664, 'zoo': 0.041666666666666664, 'giraffes': 0.125, 'barn': 0.0, 'house': 0.0, 'foreground': 0.041666666666666664, 'scaffolding': 0.0, 'picture': 0.041666666666666664, 'giraffe': 0.3333333333333333, 'tree': 0.08333333333333333, 'background': 0.041666666666666664, 'food': 0.041666666666666664, 'structure': 0.0, 'hole': 0.041666666666666664, 'blue': 0.041666666666666664, 'shack': 0.0}",-0.1673460669280701
9854,2356209,2128063,http://manynames.upf.edu//2356209_2128063_bridge.png,https://cs.stanford.edu/people/rak248/VG_100K/2356209.jpg,bridge,buildings,bridge.n.01,{'road': 1.0},1.0,{'None': 1.0},2356209.jpg,"structure, construction","[{'30': ['road', 'bridge']}]",bridge,"{'bridge': 1.0, 'road': 1.0}","{'bridge': {'None': 1.0}, 'road': {'None': 1.0}}",30,0.9333333333333332,0.3533593350214213,2,buildings,train,"{'bridge': {'bridge': 1.0, 'road': 1.0}, 'road': {'bridge': 1.0, 'road': 1.0}}","[0, 283, 496, 137]","[0, 277, 502, 145]","{'bus': 0.0, 'footbridge': 0.02857142857142857, 'overpass': 0.02857142857142857, 'walkway': 0.02857142857142857, 'objects': 0.0, 'city': 0.0, 'railing': 0.02857142857142857, 'building': 0.0, 'roof': 0.0, 'bridge': 0.8, 'box': 0.0, 'over path': 0.02857142857142857, 'road': 0.05714285714285714, 'top': 0.0, 'stripes': 0.0}","{'bus': 0.45454545454545453, 'footbridge': 0.0, 'overpass': 0.0, 'walkway': 0.0, 'objects': 0.045454545454545456, 'city': 0.045454545454545456, 'railing': 0.0, 'building': 0.045454545454545456, 'roof': 0.045454545454545456, 'bridge': 0.18181818181818182, 'box': 0.09090909090909091, 'over path': 0.0, 'road': 0.0, 'top': 0.045454545454545456, 'stripes': 0.045454545454545456}",0.23494517056099093
21610,2403337,354302,http://manynames.upf.edu//2403337_354302_house.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2403337.jpg,house,buildings,house.n.01,{'building': 1.0},1.0,{'None': 1.0},2403337.jpg,"structure, construction","[{'27': ['house', 'building']}, {'4': ['t-shirt']}]",house,"{'t-shirt': 0.5, 'house': 1.0, 'building': 1.0, 'home': 'NA'}","{'t-shirt': {'bounding box': 1.0}, 'house': {'None': 1.0}, 'building': {'None': 1.0}, 'home': 'NA'}",28,0.8928571428571429,0.589626181187314,3,buildings,test,"{'t-shirt': {'t-shirt': 1.0, 'house': 0.0, 'building': 0.0, 'home': 'NA'}, 'house': {'t-shirt': 0.0, 'house': 1.0, 'building': 1.0, 'home': 'NA'}, 'building': {'t-shirt': 0.0, 'house': 1.0, 'building': 1.0, 'home': 'NA'}, 'home': {'t-shirt': 'NA', 'house': 'NA', 'building': 'NA', 'home': 'NA'}}","[1, 1, 307, 209]","[0, 0, 372, 255]","{'t-shirt': 0.1111111111111111, 'person': 0.027777777777777776, 'smiling': 0.0, 'suitcase': 0.0, 'sidewalk': 0.0, 'i': 0.0, 'shoes': 0.0, 'house': 0.6944444444444444, 'building': 0.05555555555555555, 'handbag': 0.027777777777777776, 'home': 0.027777777777777776, 'luggage': 0.027777777777777776, 'woman': 0.0, 'yard': 0.0, 'dress': 0.027777777777777776, 'girl': 0.0, 'jeans': 0.0, 'car': 0.0}","{'t-shirt': 0.043478260869565216, 'person': 0.0, 'smiling': 0.043478260869565216, 'suitcase': 0.30434782608695654, 'sidewalk': 0.043478260869565216, 'i': 0.043478260869565216, 'shoes': 0.043478260869565216, 'house': 0.0, 'building': 0.0, 'handbag': 0.0, 'home': 0.043478260869565216, 'luggage': 0.0, 'woman': 0.21739130434782608, 'yard': 0.08695652173913043, 'dress': 0.0, 'girl': 0.043478260869565216, 'jeans': 0.043478260869565216, 'car': 0.043478260869565216}",-0.22468123990434719
6534,2343227,926075,http://manynames.upf.edu//2343227_926075_house.png,https://cs.stanford.edu/people/rak248/VG_100K/2343227.jpg,house,buildings,house.n.01,{},1.0,{'None': 1.0},2343227.jpg,"structure, construction","[{'3': ['window']}, {'31': ['house']}]",house,"{'window': 0.5, 'house': 1.0}","{'window': {'bounding box': 1.0}, 'house': {'None': 1.0}}",31,1.0,0.0,1,buildings,train,"{'window': {'window': 1.0, 'house': 0.0}, 'house': {'window': 0.0, 'house': 1.0}}","[150, 39, 349, 293]","[172, 40, 424, 356]","{'window': 0.08333333333333333, 'driveway': 0.0, 'trailer': 0.027777777777777776, 'signs': 0.0, 'house': 0.8611111111111112, 'shaded': 0.027777777777777776, 'roof': 0.0, 'home': 0.0, 'picket': 0.0, 'garage': 0.0, 'doors.': 0.0, 'fence': 0.0, 'shutters': 0.0, 'street': 0.0}","{'window': 0.0, 'driveway': 0.05, 'trailer': 0.0, 'signs': 0.05, 'house': 0.4, 'shaded': 0.0, 'roof': 0.1, 'home': 0.1, 'picket': 0.05, 'garage': 0.05, 'doors.': 0.05, 'fence': 0.05, 'shutters': 0.05, 'street': 0.05}",0.9243104816216444
5750,2339627,950678,http://manynames.upf.edu//2339627_950678_house.png,https://cs.stanford.edu/people/rak248/VG_100K/2339627.jpg,house,buildings,house.n.01,"{'building': 1.0, 'house': 1.0}",1.0,{'None': 1.0},2339627.jpg,"structure, construction","[{'36': ['house', 'building']}]",house,"{'house': 1.0, 'building': 1.0}","{'house': {'None': 1.0}, 'building': {'None': 1.0}}",36,0.8611111111111112,0.5813214987637028,2,buildings,train,"{'house': {'house': 1.0, 'building': 1.0}, 'building': {'house': 1.0, 'building': 1.0}}","[54, 0, 426, 260]","[57, 0, 515, 317]","{'name': 0.0, 'arrow': 0.0, 'sign': 0.0, 'house': 0.8611111111111112, 'object': 0.0, 'words': 0.0, 'building': 0.1388888888888889, 'brick': 0.0, 'side': 0.0, 'roof': 0.0, 'box': 0.0, 'trim': 0.0, 'corner': 0.0, 'way': 0.0, 'houses': 0.0, 'street': 0.0}","{'name': 0.06451612903225806, 'arrow': 0.03225806451612903, 'sign': 0.16129032258064516, 'house': 0.16129032258064516, 'object': 0.03225806451612903, 'words': 0.03225806451612903, 'building': 0.0, 'brick': 0.03225806451612903, 'side': 0.03225806451612903, 'roof': 0.03225806451612903, 'box': 0.03225806451612903, 'trim': 0.03225806451612903, 'corner': 0.03225806451612903, 'way': 0.16129032258064516, 'houses': 0.03225806451612903, 'street': 0.12903225806451613}",0.4227325060269781
325,2086,1068501,http://manynames.upf.edu//2086_1068501_house.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2086.jpg,house,buildings,house.n.01,{'building': 1.0},1.0,{'None': 1.0},2086.jpg,"structure, construction","[{'35': ['house', 'building']}]",house,"{'house': 1.0, 'building': 1.0, 'home': 'NA'}","{'house': {'None': 1.0}, 'building': {'None': 1.0}, 'home': 'NA'}",36,0.8888888888888888,0.5934003486044382,3,buildings,train,"{'house': {'house': 1.0, 'building': 1.0, 'home': 'NA'}, 'building': {'house': 1.0, 'building': 1.0, 'home': 'NA'}, 'home': {'house': 'NA', 'building': 'NA', 'home': 'NA'}}","[367, 56, 433, 389]","[266, 35, 330, 297]","{'object': 0.0, 'building': 0.08333333333333333, 'story': 0.0, 'worcester': 0.0, 'front': 0.0, 'brookline': 0.0, 'floor': 0.0, 'house': 0.8888888888888888, 'roof.': 0.0, 'box': 0.0, 'trim': 0.0, 'ma': 0.0, 'windows': 0.0, 'colonial': 0.0, 'home': 0.027777777777777776, 'street': 0.0, 'stone': 0.0, 'roof': 0.0, 'unit': 0.0}","{'object': 0.08, 'building': 0.0, 'story': 0.12, 'worcester': 0.04, 'front': 0.04, 'brookline': 0.04, 'floor': 0.04, 'house': 0.24, 'roof.': 0.04, 'box': 0.04, 'trim': 0.04, 'ma': 0.04, 'windows': 0.04, 'colonial': 0.04, 'home': 0.0, 'street': 0.04, 'stone': 0.04, 'roof': 0.04, 'unit': 0.04}",0.8482047099426775
7580,2347413,891008,http://manynames.upf.edu//2347413_891008_building.png,https://cs.stanford.edu/people/rak248/VG_100K/2347413.jpg,house,buildings,house.n.01,{'building': 1.0},0.67,"{'visual': 0.7, 'None': 0.3}",2347413.jpg,"structure, construction","[{'4': ['clock']}, {'30': ['building']}]",building,"{'clock': 0.17, 'building': 1.0}","{'clock': {'bounding box': 1.0}, 'building': {'None': 1.0}}",30,1.0,0.0,1,buildings,train,"{'clock': {'clock': 1.0, 'building': 0.0}, 'building': {'clock': 0.0, 'building': 1.0}}","[266, 11, 223, 463]","[238, 3, 212, 433]","{'front': 0.0, 'watch': 0.027777777777777776, 'window': 0.027777777777777776, 'bird': 0.0, 'clock': 0.1111111111111111, 'angels': 0.0, 'side': 0.0, 'building': 0.8333333333333334, 'statue': 0.0, 'right': 0.0, 'background': 0.0, 'tower': 0.0, 'top': 0.0}","{'front': 0.04, 'watch': 0.0, 'window': 0.04, 'bird': 0.04, 'clock': 0.4, 'angels': 0.04, 'side': 0.08, 'building': 0.16, 'statue': 0.04, 'right': 0.04, 'background': 0.04, 'tower': 0.04, 'top': 0.04}",0.3566174422143436
1055,1592608,2935279,http://manynames.upf.edu//1592608_2935279_house.png,https://cs.stanford.edu/people/rak248/VG_100K/1592608.jpg,house,buildings,house.n.01,{},1.0,{'None': 1.0},1592608.jpg,"structure, construction",[{'32': ['house']}],house,"{'house': 1.0, 'home': 'NA'}","{'house': {'None': 1.0}, 'home': 'NA'}",33,0.9696969696969696,0.1959092708736049,2,buildings,val,"{'house': {'house': 1.0, 'home': 'NA'}, 'home': {'house': 'NA', 'home': 'NA'}}","[0, 0, 1101, 474]","[0, 0, 520, 228]","{'name': 0.0, 'person': 0.0, 'window': 0.02857142857142857, 'field': 0.0, 'kite': 0.02857142857142857, 'rabbit': 0.0, 'bird': 0.0, 'house': 0.9142857142857143, 'lawn': 0.0, 'cat': 0.0, 'man': 0.0, 'dog': 0.0, 'home': 0.02857142857142857, 'yard': 0.0, 'woman': 0.0, 'box': 0.0, 'dress': 0.0, 'kites': 0.0}","{'name': 0.037037037037037035, 'person': 0.07407407407407407, 'window': 0.0, 'field': 0.037037037037037035, 'kite': 0.14814814814814814, 'rabbit': 0.1111111111111111, 'bird': 0.037037037037037035, 'house': 0.07407407407407407, 'lawn': 0.037037037037037035, 'cat': 0.037037037037037035, 'man': 0.037037037037037035, 'dog': 0.037037037037037035, 'home': 0.0, 'yard': 0.037037037037037035, 'woman': 0.18518518518518517, 'box': 0.037037037037037035, 'dress': 0.037037037037037035, 'kites': 0.037037037037037035}",0.09375890884585295
6286,2342206,2743702,http://manynames.upf.edu//2342206_2743702_building.png,https://cs.stanford.edu/people/rak248/VG_100K/2342206.jpg,house,buildings,house.n.01,{'building': 1.0},0.83,"{'bounding box': 0.3, 'None': 0.7}",2342206.jpg,"structure, construction","[{'27': ['house', 'building']}, {'4': ['carriage']}]",building,"{'carriage': 0.17, 'building': 0.83, 'house': 0.83}","{'carriage': {'bounding box': 0.7, 'visual': 0.3}, 'building': {'None': 0.7, 'bounding box': 0.3}, 'house': {'None': 0.7, 'bounding box': 0.3}}",27,0.5185185185185185,0.9990102708804812,2,buildings,train,"{'carriage': {'carriage': 1.0, 'building': 0.0, 'house': 0.0}, 'building': {'carriage': 0.0, 'building': 1.0, 'house': 1.0}, 'house': {'carriage': 0.0, 'building': 1.0, 'house': 1.0}}","[2, 0, 497, 272]","[0, 0, 597, 332]","{'carriage': 0.11428571428571428, 'dog': 0.0, 'building': 0.4, 'statue': 0.02857142857142857, 'exhibit': 0.02857142857142857, 'thing': 0.0, 'front': 0.0, 'i': 0.0, 'drawn': 0.0, 'house': 0.37142857142857144, 'wagon': 0.0, 'buggy': 0.02857142857142857, 'coal': 0.0, 'cart': 0.0, 'toy': 0.0, 'man': 0.0, 'horse': 0.0, 'wall': 0.02857142857142857, 'load': 0.0, 'cart.': 0.0, 'style': 0.0}","{'carriage': 0.11428571428571428, 'dog': 0.02857142857142857, 'building': 0.02857142857142857, 'statue': 0.0, 'exhibit': 0.0, 'thing': 0.02857142857142857, 'front': 0.02857142857142857, 'i': 0.02857142857142857, 'drawn': 0.08571428571428572, 'house': 0.0, 'wagon': 0.08571428571428572, 'buggy': 0.02857142857142857, 'coal': 0.05714285714285714, 'cart': 0.05714285714285714, 'toy': 0.02857142857142857, 'man': 0.02857142857142857, 'horse': 0.2857142857142857, 'wall': 0.0, 'load': 0.02857142857142857, 'cart.': 0.02857142857142857, 'style': 0.02857142857142857}",-0.1554324327843234
8478,2350851,2475001,http://manynames.upf.edu//2350851_2475001_bridge.png,https://cs.stanford.edu/people/rak248/VG_100K/2350851.jpg,bridge,buildings,bridge.n.01,{},1.0,{'None': 1.0},2350851.jpg,"structure, construction","[{'5': ['train']}, {'29': ['bridge']}]",bridge,"{'train': 0.33, 'bridge': 1.0}","{'train': {'bounding box': 1.0}, 'bridge': {'None': 1.0}}",29,1.0,0.0,1,buildings,train,"{'train': {'train': 1.0, 'bridge': 0.0}, 'bridge': {'train': 0.0, 'bridge': 1.0}}","[2, 155, 496, 176]","[0, 178, 597, 217]","{'picture': 0.0, 'track': 0.0, 'railway': 0.0, 'bench': 0.027777777777777776, 'train': 0.1388888888888889, 'tunnel': 0.0, 'object': 0.0, 'passing': 0.0, 'bridge': 0.8055555555555556, 'right': 0.0, 'road': 0.0, 'railroad': 0.0, 'background': 0.0, 'buildings': 0.0, 'barge': 0.027777777777777776, 'river': 0.0}","{'picture': 0.037037037037037035, 'track': 0.037037037037037035, 'railway': 0.037037037037037035, 'bench': 0.0, 'train': 0.37037037037037035, 'tunnel': 0.037037037037037035, 'object': 0.037037037037037035, 'passing': 0.037037037037037035, 'bridge': 0.18518518518518517, 'right': 0.037037037037037035, 'road': 0.037037037037037035, 'railroad': 0.037037037037037035, 'background': 0.037037037037037035, 'buildings': 0.037037037037037035, 'barge': 0.0, 'river': 0.037037037037037035}",0.5004546817853026
521,4737,1562214,http://manynames.upf.edu//4737_1562214_house.png,https://cs.stanford.edu/people/rak248/VG_100K_2/4737.jpg,dwelling,buildings,housing.n.01,"{'hut': 1.0, 'house': 1.0}",1.0,{'None': 1.0},4737.jpg,"structure, construction","[{'29': ['hut', 'house']}]",house,"{'house': 1.0, 'hut': 1.0, 'home': 'NA', 'dwelling': 'NA'}","{'house': {'None': 1.0}, 'hut': {'None': 1.0}, 'home': 'NA', 'dwelling': 'NA'}",31,0.6451612903225806,1.2455547971375829,4,buildings,,"{'house': {'house': 1.0, 'hut': 1.0, 'home': 'NA', 'dwelling': 'NA'}, 'hut': {'house': 1.0, 'hut': 1.0, 'home': 'NA', 'dwelling': 'NA'}, 'home': {'house': 'NA', 'hut': 'NA', 'home': 'NA', 'dwelling': 'NA'}, 'dwelling': {'house': 'NA', 'hut': 'NA', 'home': 'NA', 'dwelling': 'NA'}}","[37, 71, 313, 124]","[48, 99, 474, 192]","{'building': 0.0, 'moon': 0.0, 'hairy': 0.0, 'hutt': 0.0, 'field': 0.0, 'wooden': 0.02857142857142857, 'house': 0.5714285714285714, 'windows': 0.0, 'hut': 0.2571428571428571, 'door': 0.02857142857142857, 'home': 0.02857142857142857, 'cottage': 0.0, 'knoll home': 0.02857142857142857, 'stone': 0.0, 'image': 0.0, 'grass': 0.0, 'hobbit home': 0.02857142857142857, 'area': 0.0, 'doors.': 0.0, 'hobbit': 0.0, 'dwelling': 0.02857142857142857, 'dusk': 0.0}","{'building': 0.043478260869565216, 'moon': 0.043478260869565216, 'hairy': 0.043478260869565216, 'hutt': 0.043478260869565216, 'field': 0.043478260869565216, 'wooden': 0.0, 'house': 0.13043478260869565, 'windows': 0.043478260869565216, 'hut': 0.08695652173913043, 'door': 0.0, 'home': 0.0, 'cottage': 0.13043478260869565, 'knoll home': 0.0, 'stone': 0.043478260869565216, 'image': 0.043478260869565216, 'grass': 0.043478260869565216, 'hobbit home': 0.0, 'area': 0.043478260869565216, 'doors.': 0.043478260869565216, 'hobbit': 0.13043478260869565, 'dwelling': 0.0, 'dusk': 0.043478260869565216}",0.4579732651409949
1044,1592509,1610006,http://manynames.upf.edu//1592509_1610006_bridge.png,https://cs.stanford.edu/people/rak248/VG_100K/1592509.jpg,bridge,buildings,bridge.n.01,{'building': 0.33},0.83,"{'bounding box': 0.3, 'None': 0.7}",1592509.jpg,"structure, construction","[{'11': ['building']}, {'20': ['bridge']}]",bridge,"{'bridge': 0.83, 'building': 0.83}","{'bridge': {'bounding box': 0.3, 'None': 0.7}, 'building': {'None': 0.7, 'bounding box': 0.3}}",31,0.6451612903225806,0.9383153522334068,2,buildings,train,"{'bridge': {'bridge': 1.0, 'building': 0.33}, 'building': {'bridge': 0.33, 'building': 1.0}}","[246, 78, 778, 591]","[136, 38, 461, 352]","{'left': 0.0, 'brooklyn': 0.0, 'city': 0.0, 'side': 0.0, 'building': 0.3055555555555556, 'train station': 0.027777777777777776, 'pier': 0.0, 'station': 0.027777777777777776, 'ferry': 0.0, 'waterfront': 0.0, 'port': 0.0, 'trellis': 0.027777777777777776, 'foreground': 0.0, 'box': 0.0, 'tower': 0.027777777777777776, 'top': 0.0, 'clock tower': 0.027777777777777776, 'name': 0.0, 'park': 0.0, 'authority': 0.0, 'clock': 0.0, 'newark': 0.0, 'view': 0.0, 'harbor': 0.0, 'water': 0.0, 'bridge': 0.5555555555555556, 'york': 0.0, 'bridges': 0.0}","{'left': 0.022222222222222223, 'brooklyn': 0.022222222222222223, 'city': 0.022222222222222223, 'side': 0.022222222222222223, 'building': 0.06666666666666667, 'train station': 0.0, 'pier': 0.044444444444444446, 'station': 0.0, 'ferry': 0.022222222222222223, 'waterfront': 0.044444444444444446, 'port': 0.022222222222222223, 'trellis': 0.0, 'foreground': 0.022222222222222223, 'box': 0.022222222222222223, 'tower': 0.2, 'top': 0.044444444444444446, 'clock tower': 0.0, 'name': 0.022222222222222223, 'park': 0.022222222222222223, 'authority': 0.022222222222222223, 'clock': 0.13333333333333333, 'newark': 0.022222222222222223, 'view': 0.044444444444444446, 'harbor': 0.044444444444444446, 'water': 0.022222222222222223, 'bridge': 0.022222222222222223, 'york': 0.044444444444444446, 'bridges': 0.022222222222222223}",0.01964802791874889
13756,2370165,1751261,http://manynames.upf.edu//2370165_1751261_bridge.png,https://cs.stanford.edu/people/rak248/VG_100K/2370165.jpg,bridge,buildings,bridge.n.01,{'walkway': 1.0},1.0,{'None': 1.0},2370165.jpg,"structure, construction","[{'23': ['walkway', 'bridge']}, {'2': ['train']}, {'4': ['bus']}, {'2': ['wheel']}]",bridge,"{'train': 0.0, 'wheel': 0.0, 'bus': 0.0, 'bridge': 1.0, 'walkway': 1.0}","{'train': {'bounding box': 0.7, 'other': 0.3}, 'wheel': {'bounding box': 1.0}, 'bus': {'bounding box': 1.0}, 'bridge': {'None': 1.0}, 'walkway': {'None': 1.0}}",23,0.8260869565217391,0.6665783579949205,2,buildings,train,"{'train': {'train': 1.0, 'wheel': 0.0, 'bus': 0.0, 'bridge': 0.0, 'walkway': 0.0}, 'wheel': {'train': 0.0, 'wheel': 1.0, 'bus': 0.0, 'bridge': 0.0, 'walkway': 0.0}, 'bus': {'train': 0.0, 'wheel': 0.0, 'bus': 1.0, 'bridge': 0.0, 'walkway': 0.0}, 'bridge': {'train': 0.0, 'wheel': 0.0, 'bus': 0.0, 'bridge': 1.0, 'walkway': 1.0}, 'walkway': {'train': 0.0, 'wheel': 0.0, 'bus': 0.0, 'bridge': 1.0, 'walkway': 1.0}}","[0, 5, 497, 108]","[0, 0, 596, 136]","{'left': 0.0, 'decker': 0.0, 'footbridge': 0.02857142857142857, 'train': 0.05714285714285714, 'mirror': 0.02857142857142857, 'building': 0.02857142857142857, 'road': 0.0, 'wheel': 0.05714285714285714, 'front': 0.0, 'yellow': 0.0, 'buses': 0.0, 'right': 0.0, 'overpass': 0.02857142857142857, 'street': 0.0, 'bus': 0.11428571428571428, 'walkway': 0.11428571428571428, 'bridge': 0.5428571428571428, 'bus.': 0.0, 'driver': 0.0}","{'left': 0.08695652173913043, 'decker': 0.13043478260869565, 'footbridge': 0.0, 'train': 0.0, 'mirror': 0.0, 'building': 0.043478260869565216, 'road': 0.043478260869565216, 'wheel': 0.0, 'front': 0.043478260869565216, 'yellow': 0.043478260869565216, 'buses': 0.13043478260869565, 'right': 0.043478260869565216, 'overpass': 0.0, 'street': 0.043478260869565216, 'bus': 0.30434782608695654, 'walkway': 0.0, 'bridge': 0.0, 'bus.': 0.043478260869565216, 'driver': 0.043478260869565216}",-0.10128577227647832
