Unnamed: 0,vg_image_id,vg_object_id,image,link_vg,vg_obj_name,vg_domain,vg_synset,vg_same_object,vg_adequacy_mean,vg_inadequacy_type,vg_image_name,vg_cat,clusters,topname,adequacy_mean,inadequacy_type,total_responses,perc_top,H,N,domain,split,same_object,vg_bbox_xywh,mn_bbox_xywh,human_nouns,blip2_output
1109,1593092,3288315,http://manynames.upf.edu//1593092_3288315_jacket.png,https://cs.stanford.edu/people/rak248/VG_100K/1593092.jpg,jacket,clothing,overgarment.n.01,"{'suit': 1.0, 'coat': 1.0}",1.0,{'None': 1.0},1593092.jpg,article of clothing,"[{'32': ['jacket', 'suit', 'coat']}]",jacket,"{'jacket': 1.0, 'suit': 1.0, 'coat': 1.0}","{'jacket': {'None': 1.0}, 'suit': {'None': 1.0}, 'coat': {'None': 1.0}}",32,0.46875,1.3543370204656968,3,clothing,train,"{'jacket': {'jacket': 1.0, 'suit': 1.0, 'coat': 1.0}, 'suit': {'jacket': 1.0, 'suit': 1.0, 'coat': 1.0}, 'coat': {'jacket': 1.0, 'suit': 1.0, 'coat': 1.0}}","[131, 358, 706, 324]","[69, 202, 419, 196]","{'jacket': 15, 'suit': 14, 'coat': 3, 'man': 1, 'clothes': 1, 'suit and tie': 1, 'tie': 1}","[['_____'], ['man in a suit'], [""i don't know""], ['the man in the blue tie'], ['a bearded man in a suit'], [''], [""i think i know what you're asking for but i can't think of a name""], ['this object is a man wearing a blue tie.'], ['man'], ['the guy with the beard in the blue shirt']]"
21457,2402720,1132429,http://manynames.upf.edu//2402720_1132429_shirt.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2402720.jpg,shirt,clothing,shirt.n.01,{'dress shirt': 1.0},1.0,{'None': 1.0},2402720.jpg,article of clothing,"[{'34': ['shirt', 'dress shirt']}]",shirt,"{'shirt': 1.0, 'dress shirt': 1.0}","{'shirt': {'None': 1.0}, 'dress shirt': {'None': 1.0}}",34,0.9411764705882352,0.3227569588973982,2,clothing,train,"{'shirt': {'shirt': 1.0, 'dress shirt': 1.0}, 'dress shirt': {'shirt': 1.0, 'dress shirt': 1.0}}","[0, 275, 374, 224]","[0, 239, 335, 207]","{'shirt': 32, 'dress shirt': 2, 'window': 1, 'tie': 1}","[['the man wearing the red shirt'], ['man on a bus'], ['this is a person on a bus'], ['a young man sitting in a bus'], ['the man in the middle of the bus'], [""the man's tie""], ['person sitting in a bus'], ['the man in the red box'], ['the man in the photo.'], ['man sitting on bus']]"
6387,2342641,2681013,http://manynames.upf.edu//2342641_2681013_shirt.png,https://cs.stanford.edu/people/rak248/VG_100K/2342641.jpg,shirt,clothing,shirt.n.01,{'t-shirt': 1.0},0.83,"{'bounding box': 0.3, 'None': 0.7}",2342641.jpg,article of clothing,"[{'31': ['shirt', 't-shirt']}, {'2': ['fridge']}]",shirt,"{'fridge': 0.33, 'shirt': 0.83, 't-shirt': 0.83}","{'fridge': {'bounding box': 1.0}, 'shirt': {'None': 0.7, 'bounding box': 0.3}, 't-shirt': {'None': 0.7, 'bounding box': 0.3}}",31,0.8064516129032258,0.708835673332196,2,clothing,train,"{'fridge': {'fridge': 1.0, 'shirt': 0.0, 't-shirt': 0.0}, 'shirt': {'fridge': 0.0, 'shirt': 1.0, 't-shirt': 1.0}, 't-shirt': {'fridge': 0.0, 'shirt': 1.0, 't-shirt': 1.0}}","[0, 229, 182, 271]","[0, 198, 170, 249]","{'shirt': 25, 't-shirt': 6, 'fridge': 2, 'cup': 1, 'ice': 1, 'torso': 1}","[[""a person standing next to a refrigerator opening it's door""], ['a person'], ['refrigerator'], [""a man's hand is seen holding a refrigerator door with a can of soda in it""], ['a person looking at a refrigerator'], ['a man is looking at an open refrigerator in the kitchen'], ['a man looking at a refrigerator'], ['a man holding a box with the first name that comes to mind'], ['a refrigerator'], ['']]"
12929,2367047,1846409,http://manynames.upf.edu//2367047_1846409_shirt.png,https://cs.stanford.edu/people/rak248/VG_100K/2367047.jpg,shirt,clothing,shirt.n.01,{'polo shirt': 1.0},1.0,{'None': 1.0},2367047.jpg,article of clothing,"[{'32': ['shirt', 'polo shirt']}]",shirt,"{'shirt': 1.0, 'polo shirt': 1.0}","{'shirt': {'None': 1.0}, 'polo shirt': {'None': 1.0}}",32,0.9375,0.3372900666170139,2,clothing,train,"{'shirt': {'shirt': 1.0, 'polo shirt': 1.0}, 'polo shirt': {'shirt': 1.0, 'polo shirt': 1.0}}","[45, 125, 266, 210]","[47, 142, 324, 257]","{'shirt': 30, 'polo shirt': 2, 'child': 1, 'polo': 1, 'boy': 1, 'scissor': 1}","[['a pencil'], ['the red box is a chair'], ['the yellow pencil'], [''], ['pencil'], ['a boy with yellow shirt and red shoes'], ['red crayon'], ['a red paperclip'], ['a yellow pencil'], ['red square']]"
15103,2374984,3843007,http://manynames.upf.edu//2374984_3843007_hat.png,https://cs.stanford.edu/people/rak248/VG_100K/2374984.jpg,hood,clothing,headdress.n.01,"{'hat': 1.0, 'cap': 1.0}",0.67,"{'visual': 0.3, 'None': 0.7}",2374984.jpg,article of clothing,"[{'28': ['hat', 'hood', 'cap']}, {'6': ['man']}]",hat,"{'man': 0.33, 'hat': 1.0, 'cap': 1.0, 'hood': 0.67}","{'man': {'bounding box': 1.0}, 'hat': {'None': 1.0}, 'cap': {'None': 1.0}, 'hood': {'None': 0.7, 'visual': 0.3}}",28,0.7142857142857143,1.0949143184120975,3,clothing,train,"{'man': {'man': 1.0, 'hat': 0.0, 'cap': 0.0, 'hood': 0.0}, 'hat': {'man': 0.0, 'hat': 1.0, 'cap': 1.0, 'hood': 1.0}, 'cap': {'man': 0.0, 'hat': 1.0, 'cap': 1.0, 'hood': 1.0}, 'hood': {'man': 0.0, 'hat': 1.0, 'cap': 1.0, 'hood': 1.0}}","[153, 0, 345, 324]","[149, 0, 359, 338]","{'hat': 20, 'cap': 6, 'hood': 2, 'man': 6, 'jacket': 1}","[['the object in the red box with the first name that comes to mind is a sandwich'], ['the man in the photo is wearing a baseball cap'], ['this man is eating a burger'], [""the red rectangle around the man's head""], ['the man in the gray cap'], ['a person in a gray hat'], ['a bald man with a grey beard'], ['i think it is a guy holding a piece of food.'], ['a man eating a sandwich'], ['a balding man with a white shirt and grey jacket']]"
3398,2326930,3388526,http://manynames.upf.edu//2326930_3388526_shirt.png,https://cs.stanford.edu/people/rak248/VG_100K/2326930.jpg,coat,clothing,overgarment.n.01,"{'suit': 1.0, 'shirt': 1.0, 'jacket': 1.0}",1.0,{'None': 1.0},2326930.jpg,article of clothing,"[{'23': ['shirt', 'suit', 'jacket']}, {'6': ['tie']}]",shirt,"{'tie': 0.33, 'shirt': 1.0, 'jacket': 1.0, 'suit': 1.0}","{'tie': {'bounding box': 1.0}, 'shirt': {'None': 1.0}, 'jacket': {'None': 1.0}, 'suit': {'None': 1.0}}",23,0.6956521739130435,1.1863929342238184,3,clothing,train,"{'tie': {'tie': 1.0, 'shirt': 0.0, 'jacket': 0.0, 'suit': 0.0}, 'shirt': {'tie': 0.0, 'shirt': 1.0, 'jacket': 1.0, 'suit': 1.0}, 'jacket': {'tie': 0.0, 'shirt': 1.0, 'jacket': 1.0, 'suit': 1.0}, 'suit': {'tie': 0.0, 'shirt': 1.0, 'jacket': 1.0, 'suit': 1.0}}","[0, 312, 312, 186]","[0, 272, 279, 173]","{'shirt': 16, 'jacket': 4, 'suit': 3, 'tie': 6, 'tress': 1, 'hair': 1, 'clothing': 1, 'hat': 1, 'coat': 1, 'top': 1, 'lady': 1}","[[""the lady's face""], ['woman with a black hat, green apple in her mouth, black suit and tie, black and white'], ['a young woman wearing a bow tie and a hat'], ['the woman in the photo has a green apple in her mouth'], ['an apple'], ['the apple in the red box with the first name that comes to mind.'], ['a red apple'], ['a woman wearing a black bow tie'], ['a woman wearing a black bow tie'], ['a green apple']]"
4354,2332100,970513,http://manynames.upf.edu//2332100_970513_shirt.png,https://cs.stanford.edu/people/rak248/VG_100K/2332100.jpg,shirt,clothing,shirt.n.01,{'dress shirt': 1.0},1.0,{'None': 1.0},2332100.jpg,article of clothing,"[{'29': ['shirt', 'dress shirt']}, {'5': ['tie']}]",shirt,"{'tie': 0.17, 'shirt': 1.0, 'dress shirt': 1.0}","{'tie': {'bounding box': 1.0}, 'shirt': {'None': 1.0}, 'dress shirt': {'None': 1.0}}",29,0.9310344827586208,0.3620512517339981,2,clothing,train,"{'tie': {'tie': 1.0, 'shirt': 0.0, 'dress shirt': 0.0}, 'shirt': {'tie': 0.0, 'shirt': 1.0, 'dress shirt': 1.0}, 'dress shirt': {'tie': 0.0, 'shirt': 1.0, 'dress shirt': 1.0}}","[66, 245, 307, 129]","[72, 285, 373, 161]","{'shirt': 27, 'dress shirt': 2, 'tie': 5, 'neck': 1, 'clothing': 1}","[['a mirror'], ['a mirror'], [""the person is wearing a red cap with the word 'cook' printed on it""], ['a man wearing a cap'], ['the guy wearing a white shirt, black tie and black cap, with a red circle around his neck'], ['a person with a hat'], ['man with a hat, shirt, and tie'], ['a man in a white shirt and black tie'], ['a person wearing a white shirt, a black tie, and a hat with a red circle around it'], ['a waiter']]"
16804,2381456,1336503,http://manynames.upf.edu//2381456_1336503_jacket.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2381456.jpg,jacket,clothing,overgarment.n.01,{'coat': 1.0},1.0,{'None': 1.0},2381456.jpg,article of clothing,"[{'34': ['jacket', 'coat']}]",jacket,"{'jacket': 1.0, 'coat': 1.0}","{'jacket': {'None': 1.0}, 'coat': {'None': 1.0}}",34,0.9411764705882352,0.3227569588973982,2,clothing,train,"{'jacket': {'jacket': 1.0, 'coat': 1.0}, 'coat': {'jacket': 1.0, 'coat': 1.0}}","[2, 314, 288, 185]","[0, 274, 264, 172]","{'jacket': 32, 'coat': 2, 'rain jacket': 1, 'man': 1}","[['the clock tower in the photo above'], ['a person in front of a clock tower'], ['a man wearing a jacket in front of a clock tower in the background'], ['the clock tower in front of the old town hall.'], [''], ['a clock tower'], ['clock tower, outside the frame, and the guy in front of it'], ['the clock tower of a large building'], ['a clock tower'], ['a man with a beard']]"
22006,2404917,375342,http://manynames.upf.edu//2404917_375342_jacket.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2404917.jpg,jacket,clothing,overgarment.n.01,{'coat': 1.0},1.0,{'None': 1.0},2404917.jpg,article of clothing,"[{'31': ['jacket', 'coat']}]",jacket,"{'jacket': 1.0, 'coat': 1.0, 'dress': 'NA'}","{'jacket': {'None': 1.0}, 'coat': {'None': 1.0}, 'dress': 'NA'}",32,0.78125,0.8873068828532796,3,clothing,train,"{'jacket': {'jacket': 1.0, 'coat': 1.0, 'dress': 'NA'}, 'coat': {'jacket': 1.0, 'coat': 1.0, 'dress': 'NA'}, 'dress': {'jacket': 'NA', 'coat': 'NA', 'dress': 'NA'}}","[126, 132, 268, 225]","[143, 151, 327, 275]","{'jacket': 25, 'coat': 6, 'dress': 1, 'button': 1, 'woman': 1}","[['the niagara falls in niagara falls'], ['the falls in niagara'], ['woman in a black coat, sunglasses, standing near the edge of the river'], ['niagara falls'], ['niagara falls'], ['a woman with sunglasses'], ['niagara falls'], ['niagara falls'], ['niagara falls'], ['the view from a boat on the river']]"
16969,2382268,697880,http://manynames.upf.edu//2382268_697880_jacket.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2382268.jpg,coat,clothing,overgarment.n.01,"{'jacket': 1.0, 'suit': 1.0, 'suit jacket': 1.0}",1.0,{'None': 1.0},2382268.jpg,article of clothing,"[{'31': ['jacket', 'suit', 'suit jacket', 'coat']}]",jacket,"{'jacket': 1.0, 'suit': 1.0, 'suit jacket': 1.0, 'coat': 1.0}","{'jacket': {'None': 1.0}, 'suit': {'None': 1.0}, 'suit jacket': {'None': 1.0}, 'coat': {'None': 1.0}}",31,0.4838709677419355,1.5470056993294024,4,clothing,train,"{'jacket': {'jacket': 1.0, 'suit': 1.0, 'suit jacket': 1.0, 'coat': 1.0}, 'suit': {'jacket': 1.0, 'suit': 1.0, 'suit jacket': 1.0, 'coat': 1.0}, 'suit jacket': {'jacket': 1.0, 'suit': 1.0, 'suit jacket': 1.0, 'coat': 1.0}, 'coat': {'jacket': 1.0, 'suit': 1.0, 'suit jacket': 1.0, 'coat': 1.0}}","[132, 130, 172, 205]","[151, 148, 212, 251]","{'jacket': 15, 'suit': 12, 'suit jacket': 2, 'coat': 2, 'blazer': 1, 'shirt': 1, 'sports jacket': 1, 'man': 1, 'clothing': 1}","[['man wearing a brown jacket'], ['the person holding the bouquet'], ['man with a bowtie'], ['woman with a blue dress and man in a brown suit'], ['a young couple'], ['a person wearing a blue dress'], ['a woman'], ['the groom'], ['a wedding dress'], ['man']]"
9923,2356468,3561938,http://manynames.upf.edu//2356468_3561938_dress.png,https://cs.stanford.edu/people/rak248/VG_100K/2356468.jpg,dress,clothing,dress.n.01,{'kimono': 1.0},1.0,{'None': 1.0},2356468.jpg,article of clothing,"[{'30': ['kimono', 'dress']}]",dress,"{'dress': 1.0, 'kimono': 1.0}","{'dress': {'None': 1.0}, 'kimono': {'None': 1.0}}",30,0.9333333333333332,0.3533593350214213,2,clothing,train,"{'dress': {'dress': 1.0, 'kimono': 1.0}, 'kimono': {'dress': 1.0, 'kimono': 1.0}}","[22, 103, 209, 395]","[13, 85, 194, 360]","{'dress': 28, 'kimono': 2, 'girl': 1, 'flag': 1, 'gown': 1, 'costume': 1, 'apron': 1, 'top dress': 1}","[['woman wearing traditional clothing'], ['the tibetan flag'], ['a young girl with a colorful ethnic outfit in a street'], ['a tibetan woman in red'], ['girl in green and red dress'], ['트럼지 바람된 �'], ['girl in traditional dress'], ['tibetan flag'], ['tibetan flag'], ['the girl in the red dress']]"
3434,2327179,3010432,http://manynames.upf.edu//2327179_3010432_dress.png,https://cs.stanford.edu/people/rak248/VG_100K/2327179.jpg,dress,clothing,dress.n.01,{},1.0,{'None': 1.0},2327179.jpg,article of clothing,[{'34': ['dress']}],dress,"{'dress': 1.0, 'clothing': 'NA'}","{'dress': {'None': 1.0}, 'clothing': 'NA'}",35,0.9714285714285714,0.1871762568732083,2,clothing,test,"{'dress': {'dress': 1.0, 'clothing': 'NA'}, 'clothing': {'dress': 'NA', 'clothing': 'NA'}}","[143, 135, 227, 240]","[163, 154, 278, 293]","{'dress': 34, 'clothing': 1, 'sea': 1}","[['girl in a green dress flying a kite'], ['a girl flying a kite'], ['a girl flying a kite on a river'], ['the girl in the green dress'], ['the girl with the long hair'], ['a young girl'], ['girl flying kite'], ['the little girl in the dress'], ['girl flying kite'], ['kite']]"
5216,2336739,959724,http://manynames.upf.edu//2336739_959724_dress.png,https://cs.stanford.edu/people/rak248/VG_100K/2336739.jpg,dress,clothing,dress.n.01,{},1.0,{'None': 1.0},2336739.jpg,article of clothing,[{'29': ['dress']}],dress,{'dress': 1.0},{'dress': {'None': 1.0}},29,1.0,0.0,1,clothing,train,{'dress': {'dress': 1.0}},"[48, 187, 272, 312]","[36, 160, 250, 286]","{'dress': 29, 'child': 1, 'torso': 1, 'cloth': 1, 'phone': 1, 'blouse': 1, 'shirt': 1, 'mobile phone': 1}","[['a cell phone'], ['this is a little girl'], ['a baby'], [''], ['child eating ice cream'], [''], [''], ['the little girl is eating a piece of candy'], ['child holding cell phone'], ['a young girl with curly hair']]"
7529,2347231,2488714,http://manynames.upf.edu//2347231_2488714_dress.png,https://cs.stanford.edu/people/rak248/VG_100K/2347231.jpg,dress,clothing,dress.n.01,{'wedding dress': 1.0},1.0,{'None': 1.0},2347231.jpg,article of clothing,"[{'29': ['wedding dress', 'dress']}, {'3': ['flower']}, {'2': ['own']}]",dress,"{'flower': 0.33, 'own': 0.0, 'dress': 1.0, 'wedding dress': 1.0}","{'flower': {'bounding box': 1.0}, 'own': {'other': 1.0}, 'dress': {'None': 1.0}, 'wedding dress': {'None': 1.0}}",29,0.8620689655172413,0.57879462463212,2,clothing,train,"{'flower': {'flower': 1.0, 'own': 0.0, 'dress': 0.0, 'wedding dress': 0.0}, 'own': {'flower': 0.0, 'own': 1.0, 'dress': 0.0, 'wedding dress': 0.0}, 'dress': {'flower': 0.0, 'own': 0.0, 'dress': 1.0, 'wedding dress': 1.0}, 'wedding dress': {'flower': 0.0, 'own': 0.0, 'dress': 1.0, 'wedding dress': 1.0}}","[51, 127, 208, 205]","[54, 145, 255, 252]","{'dress': 25, 'wedding dress': 4, 'flower': 3, 'own': 2, 'wedding': 1, 'necklace': 1}","[['the red box with the first name that comes to mind'], ['the woman in the red dress and the man in the white suit'], ['the bride'], ['the groom'], ['bride'], ['a woman in a wedding dress'], ['wedding dress'], ['the bride'], [""the red circle represents the bride and groom's photo""], ['the person in the photo is a bride']]"
21115,2401415,1148017,http://manynames.upf.edu//2401415_1148017_suit.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2401415.jpg,blazer,clothing,overgarment.n.01,"{'suit': 1.0, 'coat': 1.0, 'jacket': 1.0}",1.0,{'None': 1.0},2401415.jpg,article of clothing,"[{'31': ['jacket', 'suit', 'coat']}]",suit,"{'suit': 1.0, 'jacket': 1.0, 'coat': 1.0}","{'suit': {'None': 1.0}, 'jacket': {'None': 1.0}, 'coat': {'None': 1.0}}",31,0.4838709677419355,1.279798638034158,3,clothing,,"{'suit': {'suit': 1.0, 'jacket': 1.0, 'coat': 1.0}, 'jacket': {'suit': 1.0, 'jacket': 1.0, 'coat': 1.0}, 'coat': {'suit': 1.0, 'jacket': 1.0, 'coat': 1.0}}","[36, 157, 325, 173]","[36, 180, 395, 214]","{'suit': 15, 'jacket': 14, 'coat': 2, 'phone': 1, 'tuxedo': 1, 'mobile': 1, 'blazer': 1, 'hand': 1}","[['man'], ['man on the right'], ['a red circle with a red square'], ['person'], ['person'], ['person'], ['person'], ['man'], ['person'], ['person']]"
9649,2355369,1714684,http://manynames.upf.edu//2355369_1714684_jacket.png,https://cs.stanford.edu/people/rak248/VG_100K/2355369.jpg,jacket,clothing,overgarment.n.01,"{'clothing': 1.0, 'coat': 1.0, 'shirt': 0.67}",1.0,{'None': 1.0},2355369.jpg,article of clothing,"[{'32': ['coat', 'jacket', 'shirt', 'clothing']}]",jacket,"{'jacket': 1.0, 'shirt': 0.83, 'coat': 1.0, 'clothing': 1.0, 'dress': 'NA'}","{'jacket': {'None': 1.0}, 'shirt': {'None': 0.7, 'visual': 0.3}, 'coat': {'None': 1.0}, 'clothing': {'None': 1.0}, 'dress': 'NA'}",33,0.4545454545454545,1.6895736566323332,5,clothing,train,"{'jacket': {'jacket': 1.0, 'shirt': 0.67, 'coat': 1.0, 'clothing': 1.0, 'dress': 'NA'}, 'shirt': {'jacket': 0.67, 'shirt': 1.0, 'coat': 0.67, 'clothing': 0.67, 'dress': 'NA'}, 'coat': {'jacket': 1.0, 'shirt': 0.67, 'coat': 1.0, 'clothing': 1.0, 'dress': 'NA'}, 'clothing': {'jacket': 1.0, 'shirt': 0.67, 'coat': 1.0, 'clothing': 1.0, 'dress': 'NA'}, 'dress': {'jacket': 'NA', 'shirt': 'NA', 'coat': 'NA', 'clothing': 'NA', 'dress': 'NA'}}","[222, 6, 165, 213]","[258, 0, 204, 261]","{'jacket': 15, 'shirt': 13, 'coat': 2, 'clothing': 2, 'dress': 1, 'button down shirt': 1, 'person': 1, 'black jacket': 1}","[['the microwave'], [''], ['the man wearing the black jacket and jeans in the kitchen'], ['the person standing in the kitchen'], ['the man is in a kitchen'], ['a person in a kitchen'], ['an oven'], ['a man wearing a jacket'], ['this man in the kitchen.'], ['a man wearing a jacket']]"
14507,2372890,1973975,http://manynames.upf.edu//2372890_1973975_shirt.png,https://cs.stanford.edu/people/rak248/VG_100K/2372890.jpg,dress,clothing,dress.n.01,"{'blouse': 1.0, 'shirt': 1.0}",1.0,{'None': 1.0},2372890.jpg,article of clothing,"[{'30': ['dress', 'shirt', 'blouse']}]",shirt,"{'shirt': 1.0, 'dress': 1.0, 'blouse': 1.0}","{'shirt': {'None': 1.0}, 'dress': {'None': 1.0}, 'blouse': {'None': 1.0}}",30,0.5666666666666667,1.418619670275654,3,clothing,train,"{'shirt': {'shirt': 1.0, 'dress': 1.0, 'blouse': 1.0}, 'dress': {'shirt': 1.0, 'dress': 1.0, 'blouse': 1.0}, 'blouse': {'shirt': 1.0, 'dress': 1.0, 'blouse': 1.0}}","[20, 140, 367, 182]","[17, 160, 445, 224]","{'shirt': 17, 'dress': 7, 'blouse': 6, 'gown': 1, 'mobile': 1, 'lips': 1, 'man': 1, 'neck': 1, 'mobile phone': 1}","[['a girl on the couch'], ['the girl in the brown shirt'], ['the young woman sitting on the couch holding a cell phone'], [""a girl's phone""], ['the girl with the red hair'], ['a girl in a red top'], ['the young woman'], ['a phone'], ['a phone'], ['the young woman sitting in the chair']]"
16628,2380757,1342651,http://manynames.upf.edu//2380757_1342651_jacket.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2380757.jpg,jacket,clothing,overgarment.n.01,"{'shirt': 1.0, 'coat': 1.0}",1.0,{'None': 1.0},2380757.jpg,article of clothing,"[{'33': ['jacket', 'shirt', 'coat']}]",jacket,"{'jacket': 1.0, 'coat': 1.0, 'shirt': 1.0}","{'jacket': {'None': 1.0}, 'coat': {'None': 1.0}, 'shirt': {'None': 1.0}}",33,0.8181818181818182,0.8510013145580397,3,clothing,train,"{'jacket': {'jacket': 1.0, 'coat': 1.0, 'shirt': 1.0}, 'coat': {'jacket': 1.0, 'coat': 1.0, 'shirt': 1.0}, 'shirt': {'jacket': 1.0, 'coat': 1.0, 'shirt': 1.0}}","[8, 93, 170, 276]","[0, 76, 159, 254]","{'jacket': 27, 'coat': 4, 'shirt': 2, 'hat': 1, 'court': 1, 'glass': 1}","[['a black leather jacket'], ['the person in the picture is holding a beer bottle'], ['a person'], ['the man in the black leather jacket'], ['man wearing black leather jacket'], ['the person standing in the kitchen.'], ['a black leather jacket'], ['a person wearing a black leather jacket, wearing a hat and sitting in a kitchen'], ['the man is wearing a hat and has black pants on.'], ['']]"
21678,2403657,1122722,http://manynames.upf.edu//2403657_1122722_jacket.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2403657.jpg,jacket,clothing,overgarment.n.01,"{'coat': 1.0, 'shirt': 0.33, 'dress': 1.0}",1.0,{'None': 1.0},2403657.jpg,article of clothing,"[{'20': ['dress', 'jacket', 'coat']}, {'12': ['shirt']}]",jacket,"{'dress': 0.33, 'jacket': 1.0, 'shirt': 0.5, 'coat': 1.0}","{'dress': {'visual': 1.0}, 'jacket': {'None': 1.0}, 'shirt': {'bounding box': 0.7, 'None': 0.3}, 'coat': {'None': 1.0}}",30,0.5,1.3609640474436813,3,clothing,test,"{'dress': {'dress': 1.0, 'jacket': 1.0, 'shirt': 0.33, 'coat': 1.0}, 'jacket': {'dress': 1.0, 'jacket': 1.0, 'shirt': 0.33, 'coat': 1.0}, 'shirt': {'dress': 0.33, 'jacket': 0.33, 'shirt': 1.0, 'coat': 0.33}, 'coat': {'dress': 1.0, 'jacket': 1.0, 'shirt': 0.33, 'coat': 1.0}}","[278, 68, 192, 172]","[325, 74, 236, 212]","{'jacket': 15, 'shirt': 12, 'coat': 3, 'dress': 2, 'vest': 1, 'sweater': 1, 'woman': 1, 'top': 1}","[['the statue of a man in a hat'], ['the man in the picture'], ['the statue of the man wearing the hat'], ['a statue of a man'], ['the statue of a man'], ['the man in the picture'], ['statue of a man'], ['statue of a man in a suit, with a hand in his pocket and a woman with a bag'], ['the statue of a man wearing a suit'], ['a statue of a man wearing a suit']]"
